source_url,page_label,page_summary,reported_total,Date,Name,Rank,Nationality,Branch,Age,Country,Province,Where,Cause,State,City
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/27/2010,"Ricketts, William S.",Starszy Szeregowy (Private 1st Class),United States,U.S. Army,27,Afghanistan,Badghis,Bala Murghab,Hostile - hostile fire - small arms fire,Mississippi,Corinth
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/26/2010,"Fox, Paul Maurice",Not yet reported,United Kingdom,British Army,34,Afghanistan,Helmand,Nad e-Ali district,Hostile - hostile fire - IED attack,Unknown,"St Ives, Cornwell"
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/25/2010,"Kinggett, Martin",Rifleman,United Kingdom,British Army,19,Afghanistan,Helmand,Sangin,Hostile - hostile fire - small arms fire,Unknown,Dagenham
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/24/2010,"Southgate, Luke",Senior Aircraftman,United Kingdom,British Royal Air Force,20,Afghanistan,Kandahar,Kandahar Airfield,Hostile - hostile fire - IED attack,Unknown,"Bury St Edmunds, Suffolk"
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/23/2010,"Badiceanu, Florin",Sergentul-major,Romania,Romanian Army,31,Afghanistan,Zabul,Lagman Base,Hostile - hostile fire - IED attack,Unknown,Valea Marului
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/21/2010,"Salvacion, JR Robiniol",Private 1st Class,United States,U.S. Army,27,Afghanistan,Kandahar,Senjaray,Hostile - hostile fire - IED attack,Hawaii,Ewa Beach
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/21/2010,"Hanson, Matthias N.",Lance Corporal,United States,U.S. Marine,20,Afghanistan,Helmand,Helmand,Hostile - hostile fire - IED attack,Kentucky,Buffalo
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/21/2010,"Gorra, Marcos",Sergeant,United States,U.S. Army,22,Afghanistan,Kandahar,Kandahar Airfield,Non-hostile,New Jersey,North Bergen
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/21/2010,"Peak, Adam D.",Lance Corporal,United States,U.S. Marine,25,Afghanistan,Helmand,Helmand,Hostile - hostile fire,Kentucky,Florence
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/21/2010,"Ward, Eric L.",Lance Corporal,United States,U.S. Marine,19,Afghanistan,Helmand,Helmand,Hostile - hostile fire - IED attack,Washington,Redmond
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/20/2010,"Cardenaz, Michael David P.",Staff Sergeant,United States,U.S. Army,29,Afghanistan,Kunar,Kunar,Hostile - hostile fire - indirect fire,California,Corona
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/20/2010,"Eckard, Christopher W.",Staff Sergeant,United States,U.S. Marine,30,Afghanistan,Helmand,Helmand,Hostile - hostile fire - IED attack,North Carolina,Hickory
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/19/2010,"Birchfield, Joshua H.",Lance Corporal,United States,U.S. Marine,24,Afghanistan,Helmand,Helmand,Hostile - hostile fire - small arms fire,Indiana,Westville
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/19/2010,"Stultz, Gregory S.",Corporal,United States,U.S. Marine,22,Afghanistan,Helmand,Helmand,Hostile - hostile fire - small arms fire,Indiana,Brazil
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/18/2010,"Walker, David ""Davey""",Lance Sergeant,United Kingdom,British Army,36,Afghanistan,Helmand,Nad e-Ali district,Hostile - hostile fire - small arms fire,Unknown,Glasgow
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/18/2010,"Johnson, Larry M.",Not yet reported,United States,U.S. Marine,19,Afghanistan,Helmand,Marjah,Hostile - hostile fire - small arms fire,Pennsylvania,Scranton
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/18/2010,"Coutu, Kyle J.",Private 1st Class,United States,U.S. Marine,20,Afghanistan,Helmand,Marjah,Hostile - hostile fire,Rhode Island,Providence
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,2/18/2010,"McQueary, Jeremy R.",Sergeant,United States,U.S. Marine,27,Afghanistan,Helmand,Marjah,Hostile - hostile fire - small arms fire,Indiana,Columbus
