artist_id,country_validation_label,country_validation_score,country_validation_score_text,country_positive_hits,country_negative_hits,country_validation_evidence,name_primary,birth_name,stage_name,aliases,wikidata_qid,musicbrainz_mbid,isni,viaf_id,wikipedia_url,birth_year,birth_city,birth_county,birth_state,birth_state_abbr,birth_country,death_date,death_year,death_place_raw,citizenship,occupations,genres_raw,genres_normalized,country_relevance_score,instruments,member_of,record_labels,awards,official_website,birth_decade,us_macro_region,is_deceased,age_or_age_at_death,is_us_born,is_solo_person,is_country_core,is_country_broad,flag_restricted_sample,flag_expanded_sample,sample_membership,inclusion_reason,exclusion_reason,source_primary,source_secondary,source_seed,evidence_urls,source_count,birth_date_confidence,birth_place_confidence,genre_confidence,manual_review_needed,notes,name_key,in_songfile,in_country_restricted,in_country_master,in_adjacent_seed_pool,source_membership_count,artist_name_songfile_example,adjacent_genre_bucket,adjacent_source_group,core_union_flag,birth_admin_labels,wikipedia_categories,wp_birth_place_raw,wp_birth_year,wp_birth_date,birth_date,birth_place_raw,birth_country_raw
artist_002164,review,0.7,4,1,0,+4:country,Leahy,,,Leahy,Q6509272,d983ff62-9469-4e0b-a1b8-464974eba541,0000000115404209,125448213,https://en.wikipedia.org/wiki/Leahy,,Lakefield,,Ontario,,Canada,,,,,,traditional folk music|folk music|Celtic music|Folk|/|Country|Celtic,country,0.7,,,Virgin Records,Juno Award for Breakthrough Group of the Year|Juno Award for Instrumental Album of the Year,http://www.leahymusic.com/,,Unknown,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,restricted_final_v6_targeted_artist_name,https://www.wikidata.org/wiki/Q6509272|https://en.wikipedia.org/wiki/Leahy|https://musicbrainz.org/artist/d983ff62-9469-4e0b-a1b8-464974eba541|https://music.apple.com/us/artist/leahy/647121?uo=4|https://music.apple.com/us/artist/leahy/647121?uo=4|https://music.apple.com/us/artist/leahy/647121?uo=4|https://music.apple.com/us/artist/leahy/647121?uo=4|https://music.apple.com/us/artist/leahy/647121?uo=4|https://music.apple.com/us/artist/leahy/647121?uo=4,3.0,low,low,medium,1.0,demographic_backfill:live:targeted_live|demographic_backfill:precomputed_live:precomputed_targeted_live|artist confirmed via iTunes/Apple Music|artist confirmed via iTunes/Apple Music|artist confirmed via iTunes/Apple Music|web-confirmed origin region: Wikipedia|artist confirmed via iTunes/Apple Music|artist confirmed via iTunes/Apple Music|artist confirmed via iTunes/Apple Music,leahy,1.0,0.0,0.0,0.0,1.0,Leahy,,,1.0,,,,,,,,
artist_002165,review,0.7,9,2,0,+4:country ; +5:country music,4 Runner,,,4 Runner,Q4639085,,,,https://en.wikipedia.org/wiki/4_Runner,1993.0,Nashville,,Tennessee,TN,United States,,,,,,country music|Country,country,0.7,,,Polydor|A&M Records,,,,Appalachia,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,,missing_key_birth_metadata,Wikidata,,restricted_final_v6_targeted_artist_name,https://www.wikidata.org/wiki/Q4639085|https://en.wikipedia.org/wiki/4_Runner|https://music.apple.com/us/artist/4runner/212931581?uo=4|https://music.apple.com/us/artist/4runner/212931581?uo=4|https://music.apple.com/us/artist/4runner/212931581?uo=4|https://music.apple.com/us/artist/4runner/212931581?uo=4|https://music.apple.com/us/artist/4runner/212931581?uo=4|https://music.apple.com/us/artist/4runner/212931581?uo=4,2.0,low,medium,medium,1.0,birth geography inferred from Wikipedia categories|demographic_backfill:live:targeted_live|demographic_backfill:precomputed_live:precomputed_targeted_live|artist confirmed via iTunes/Apple Music|artist confirmed via iTunes/Apple Music|artist confirmed via iTunes/Apple Music|artist confirmed via iTunes/Apple Music|artist confirmed via iTunes/Apple Music|web-confirmed group origin/year formed: Wikipedia|artist confirmed via iTunes/Apple Music,4 runner,1.0,0.0,0.0,0.0,1.0,4 Runner,,,1.0,,,,,,,,
artist_002166,review,0.7,7,2,0,+4:country ; +3:country rock,Cold Creek County,,,Cold Creek County,Q22080338,,,,https://en.wikipedia.org/wiki/Cold_Creek_County,2013.0,Brighton,,Ontario,,Canada,,,,,,Country rock,country,0.7,,,,,,,Unknown,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,restricted_final_v6_targeted_artist_name,https://www.wikidata.org/wiki/Q22080338|https://en.wikipedia.org/wiki/Cold_Creek_County|https://music.apple.com/us/artist/cold-creek-county/986833900?uo=4|https://music.apple.com/us/artist/cold-creek-county/986833900?uo=4|https://music.apple.com/us/artist/cold-creek-county/986833900?uo=4|https://music.apple.com/us/artist/cold-creek-county/986833900?uo=4|https://music.apple.com/us/artist/cold-creek-county/986833900?uo=4|https://music.apple.com/us/artist/cold-creek-county/986833900?uo=4,2.0,low,low,medium,1.0,demographic_backfill:live:targeted_live|demographic_backfill:precomputed_live:precomputed_targeted_live|artist confirmed via iTunes/Apple Music|artist confirmed via iTunes/Apple Music|artist confirmed via iTunes/Apple Music|web-confirmed origin region: Wikipedia|artist confirmed via iTunes/Apple Music|artist confirmed via iTunes/Apple Music|web-confirmed group origin/year formed: Wikipedia|artist confirmed via iTunes/Apple Music,cold creek county,1.0,0.0,0.0,0.0,1.0,Cold Creek County,,,1.0,,,,,,,,
artist_002167,review,0.65,3,1,0,+3:bluegrass,Courtney Johnson,,,,Q5178629,,,,https://en.wikipedia.org/wiki/Courtney_Johnson_(musician),1939.0,Glasgow,,Kentucky,KY,United States,1996-06-06,1996.0,Glasgow,United States,banjoist,bluegrass music,bluegrass,0.65,guitar|banjo,,Starday Records,,,1930.0,Appalachia,1.0,56.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q5178629|https://en.wikipedia.org/wiki/Courtney_Johnson_(musician),2.0,high,high,medium,0.0,,courtney johnson,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002168,review,0.6000000000000001,3,1,0,+3:bluegrass,Osborne Brothers,,,The Osborne Brothers,Q3522116,bc8f68a3-9f43-491f-93a0-b8c19d801a27,0000000101633633,151428539,https://en.wikipedia.org/wiki/Osborne_Brothers,1956.0,,Leslie County,Kentucky,KY,United States,,,,,,bluegrass music|Bluegrass,bluegrass,0.6000000000000001,,,MGM Records,,,,Appalachia,0.0,70.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,restricted_final_v6_targeted_artist_name,https://www.wikidata.org/wiki/Q3522116|https://en.wikipedia.org/wiki/Osborne_Brothers|https://musicbrainz.org/artist/bc8f68a3-9f43-491f-93a0-b8c19d801a27,3.0,high,medium,medium,0.0,birth data enriched from MusicBrainz|birth geography inferred from Wikipedia categories|demographic_backfill:live:targeted_live|demographic_backfill:precomputed_live:precomputed_targeted_live,osborne brothers,1.0,0.0,0.0,0.0,1.0,The Osborne Brothers,,,1.0,,,,,,,,
artist_002169,review,0.6,0,0,0,,Gary Beaty,,,,Q16727429,,,,https://en.wikipedia.org/wiki/Gary_Beaty,1943.0,Jamestown,Fentress County,Tennessee,TN,United States,,,,,disc jockey,,,0.6,,,,,,1940.0,Appalachia,0.0,82.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q16727429|https://en.wikipedia.org/wiki/Gary_Beaty,2.0,high,high,medium,0.0,,gary beaty,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002170,review,0.6,0,0,0,,Terry Bradshaw,,,,Q633263,,,,https://en.wikipedia.org/wiki/Terry_Bradshaw,1948.0,Shreveport,,Louisiana,LA,United States,,,,,,,,0.6,,,,,,1940.0,South,0.0,77.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q633263|https://en.wikipedia.org/wiki/Terry_Bradshaw,2.0,high,high,medium,0.0,,terry bradshaw,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002171,review,0.6,0,0,0,,Kim Taylor (musician),,,,Q6409498,,,,https://en.wikipedia.org/wiki/Kim_Taylor_(musician),1973.0,Miami,,Florida,FL,United States,,,,,,Folk|folk-influenced|singer-songwriter,,0.6,,,,,,1970.0,South,0.0,52.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q6409498|https://en.wikipedia.org/wiki/Kim_Taylor_(musician),2.0,high,high,medium,0.0,,kim taylor musician,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002172,review,0.6,0,0,0,,Laura Love,,,,Q6499136,,,,https://en.wikipedia.org/wiki/Laura_Love,1960.0,Lincoln,,Nebraska,NE,United States,,,,,,Folk|Afro-Celtic,,0.6,,,,,,1960.0,Midwest,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q6499136|https://en.wikipedia.org/wiki/Laura_Love,2.0,medium,high,medium,0.0,,laura love,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,+1960-01-01T00:00:00Z,Lincoln,
artist_002173,review,0.6,2,1,1,+4:country ; -2:pop,Dylan Brady (country singer),,,,Q66391542,,,,https://en.wikipedia.org/wiki/Dylan_Brady_(country_singer),1998.0,Sea Cliff,,New York,NY,United States,,,,,,Pop,,0.6,,,,,,1990.0,Northeast,0.0,27.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q66391542|https://en.wikipedia.org/wiki/Dylan_Brady_(country_singer),2.0,high,medium,medium,0.0,birth geography inferred from Wikipedia categories,dylan brady country singer,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002174,review,0.6,0,0,0,,Mack Vickery,,,,Q6724263,,,,https://en.wikipedia.org/wiki/Mack_Vickery,1938.0,Town Creek,,Alabama,AL,United States,,,,,,,,0.6,,,,,,1930.0,South,0.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q6724263|https://en.wikipedia.org/wiki/Mack_Vickery,2.0,high,high,medium,0.0,,mack vickery,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002175,review,0.6,0,0,0,,Mark Fosson,,,,Q6767648,,,,https://en.wikipedia.org/wiki/Mark_Fosson,1950.0,Ashland,,Kentucky,KY,United States,,,,,,American primitive,,0.6,,,,,,1950.0,Appalachia,0.0,75.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q6767648|https://en.wikipedia.org/wiki/Mark_Fosson,2.0,high,medium,medium,0.0,birth geography inferred from Wikipedia categories,mark fosson,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002176,review,0.6,0,0,0,,Mary Lou Turner,,,,Q6780144,,,,https://en.wikipedia.org/wiki/Mary_Lou_Turner,1947.0,Hazard,,Kentucky,KY,United States,,,,,,,,0.6,,,,,,1940.0,Appalachia,0.0,78.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q6780144|https://en.wikipedia.org/wiki/Mary_Lou_Turner,2.0,high,medium,medium,0.0,birth geography inferred from Wikipedia categories,mary lou turner,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002177,review,0.6,0,0,0,,Mike Settle,,,,Q6848773,,,,https://en.wikipedia.org/wiki/Mike_Settle,1941.0,Tulsa,,Oklahoma,OK,United States,,,,,,,,0.6,,,,,,1940.0,South,0.0,85.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q6848773|https://en.wikipedia.org/wiki/Mike_Settle,2.0,high,high,medium,0.0,,mike settle,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002178,review,0.6,4,1,0,+4:country,Mississippi Slim (country singer),Carvel Lee Ausborn,Mississippi Slim (country singer),,Q6879311,,,,https://en.wikipedia.org/wiki/Mississippi_Slim_(country_singer),1923.0,Smithville,Monroe County,Mississippi,MS,United States,,,,,,hillbilly,,0.6,,,,,,1920.0,South,0.0,102.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q6879311|https://en.wikipedia.org/wiki/Mississippi_Slim_(country_singer),2.0,high,high,medium,0.0,,mississippi slim country singer,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002179,review,0.6,0,0,0,,Ned Sublette,,,,Q6986108,,,,https://en.wikipedia.org/wiki/Ned_Sublette,1951.0,Lubbock,,New Mexico,NM,United States,,,,,,,,0.6,,,,,,1950.0,West,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q6986108|https://en.wikipedia.org/wiki/Ned_Sublette,2.0,medium,medium,medium,0.0,birth geography inferred from Wikipedia categories,ned sublette,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002180,review,0.6,0,0,0,,Nick Noble (singer),,,,Q7027621,,,,https://en.wikipedia.org/wiki/Nick_Noble_(singer),2012.0,Chicago,,Illinois,IL,United States,,,,,,,,0.6,,,,,,2010.0,Midwest,0.0,14.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q7027621|https://en.wikipedia.org/wiki/Nick_Noble_(singer),2.0,high,medium,medium,0.0,birth geography inferred from Wikipedia categories,nick noble singer,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002181,review,0.6,0,0,0,,Ramblin' Jack Elliott,Elliott Charles Adnopoz,Ramblin' Jack Elliott,,Q703905,,,,https://en.wikipedia.org/wiki/Ramblin'_Jack_Elliott,1931.0,New York City,,New York,NY,United States,,,,,,Folk music,,0.6,,,,,,1930.0,Northeast,0.0,94.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q703905|https://en.wikipedia.org/wiki/Ramblin'_Jack_Elliott,2.0,high,high,medium,0.0,,ramblin jack elliott,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002182,review,0.6,0,0,0,,Mike Ness,Michael James Ness,Mike Ness,,Q713521,,,,https://en.wikipedia.org/wiki/Mike_Ness,1962.0,Stoneham,,Massachusetts,MA,United States,,,,,,Punk rock|| cowpunk|||roots rock|| hardcore punk|(early) |,,0.6,,,,,,1960.0,Northeast,0.0,63.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q713521|https://en.wikipedia.org/wiki/Mike_Ness,2.0,high,high,medium,0.0,,mike ness,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002183,review,0.6,0,0,0,,Peter Mui,Peter Kan Mui,Peter Mui,,Q7175977,,,,https://en.wikipedia.org/wiki/Peter_Mui,1953.0,Oklahoma City,,Oklahoma,OK,United States,,,,,,,,0.6,,,,,,1950.0,South,0.0,72.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q7175977|https://en.wikipedia.org/wiki/Peter_Mui,2.0,high,high,medium,0.0,,peter mui,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002184,review,0.6,0,0,0,,Ray Pennington,Ramon Daniel Pennington,Ray Pennington,Ray Starr,Q7297938,,,,https://en.wikipedia.org/wiki/Ray_Pennington,1933.0,Clay County,Clay County,Kentucky,KY,United States,,,,,,,,0.6,,,,,,1930.0,Appalachia,0.0,92.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q7297938|https://en.wikipedia.org/wiki/Ray_Pennington,2.0,high,high,medium,0.0,,ray pennington,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002185,review,0.6,0,0,0,,Reggie Young,,,,Q7308338,,,,https://en.wikipedia.org/wiki/Reggie_Young,1936.0,Caruthersville,,Missouri,MO,United States,,,,,,,,0.6,,,,,,1930.0,Midwest,0.0,89.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q7308338|https://en.wikipedia.org/wiki/Reggie_Young,2.0,high,high,medium,0.0,,reggie young,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002186,review,0.6,0,0,0,,Richard Leigh (songwriter),,,,Q7327330,,,,https://en.wikipedia.org/wiki/Richard_Leigh_(songwriter),1951.0,Washington,,Washington,WA,United States,,,,,,,,0.6,,,,,,1950.0,West,0.0,74.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q7327330|https://en.wikipedia.org/wiki/Richard_Leigh_(songwriter),2.0,high,high,medium,0.0,,richard leigh songwriter,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,+1951-01-01T00:00:00Z,"Washington, D.C.",
artist_002187,review,0.6,0,0,0,,Rod Brasfield,Rodney Leon Brasfield,Rod Brasfield,,Q7356130,,,,https://en.wikipedia.org/wiki/Rod_Brasfield,1910.0,Smithville,Monroe County,Mississippi,MS,United States,,,,,,,,0.6,,,,,,1910.0,South,0.0,115.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q7356130|https://en.wikipedia.org/wiki/Rod_Brasfield,2.0,high,high,medium,0.0,,rod brasfield,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002188,review,0.6,0,0,0,,Rosalie Allen,Julie Marlene Bedra,Rosalie Allen,,Q7367183,,,,https://en.wikipedia.org/wiki/Rosalie_Allen,1924.0,Old Forge,,Pennsylvania,PA,United States,,,,,,,,0.6,,,,,,1920.0,Appalachia,0.0,101.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q7367183|https://en.wikipedia.org/wiki/Rosalie_Allen,2.0,high,high,medium,0.0,,rosalie allen,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002189,review,0.6,0,0,0,,Russell Arms,Russell Lee Arms,Russell Arms,,Q7381332,,,,https://en.wikipedia.org/wiki/Russell_Arms,1920.0,Berkeley,,California,CA,United States,,,,,,,,0.6,,,,,,1920.0,West,0.0,106.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q7381332|https://en.wikipedia.org/wiki/Russell_Arms,2.0,high,high,medium,0.0,,russell arms,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002190,review,0.6,0,0,0,,Mark Weigle,,,,Q739313,,,,https://en.wikipedia.org/wiki/Mark_Weigle,1967.0,Annandale,Wright County,Minnesota,MN,United States,,,,,,,,0.6,,,,,,1960.0,Midwest,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q739313|https://en.wikipedia.org/wiki/Mark_Weigle,2.0,medium,high,medium,0.0,,mark weigle,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002191,review,0.6,0,0,0,,Floyd Westerman,Floyd Westerman,,,Q739660,,,,https://en.wikipedia.org/wiki/Floyd_Westerman,1936.0,Lake Traverse Indian Reservation,,South Dakota,SD,United States,,,,,,,,0.6,,,,,,1930.0,Midwest,0.0,89.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q739660|https://en.wikipedia.org/wiki/Floyd_Westerman,2.0,high,high,medium,0.0,,floyd westerman,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002192,review,0.6,0,0,0,,Sammy Johns,Sammy Reginald Johns,Sammy Johns,,Q7409777,,,,https://en.wikipedia.org/wiki/Sammy_Johns,1946.0,Charlotte,,North Carolina,NC,United States,,,,,,Folk rock|| soft rock,,0.6,,,,,,1940.0,South,0.0,80.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q7409777|https://en.wikipedia.org/wiki/Sammy_Johns,2.0,high,high,medium,0.0,,sammy johns,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002193,review,0.6,0,0,0,,Scott Holstein,,,,Q7436516,,,,https://en.wikipedia.org/wiki/Scott_Holstein,1974.0,Boone County,Boone County,Tennessee,TN,United States,,,,,,,,0.6,,,,,,1970.0,Appalachia,0.0,51.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q7436516|https://en.wikipedia.org/wiki/Scott_Holstein,2.0,high,high,medium,0.0,,scott holstein,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002194,review,0.6,0,0,0,,Shane Sellers,,,,Q7488266,,,,https://en.wikipedia.org/wiki/Shane_Sellers,1966.0,Erath,,Louisiana,LA,United States,,,,,,,,0.6,,,,,,1960.0,South,0.0,59.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q7488266|https://en.wikipedia.org/wiki/Shane_Sellers,2.0,high,high,medium,0.0,,shane sellers,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002195,review,0.6,0,0,0,,Shug Fisher,George Clinton Fisher Jr.,Shug Fisher,,Q7504668,,,,https://en.wikipedia.org/wiki/Shug_Fisher,1907.0,Tabler,Grady County,Oklahoma,OK,United States,,,,,,,,0.6,,,,,,1900.0,South,0.0,118.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q7504668|https://en.wikipedia.org/wiki/Shug_Fisher,2.0,high,high,medium,0.0,,shug fisher,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002196,review,0.6,0,0,0,,Sir Robert Charles Griggs,,,,Q7528738,,,,https://en.wikipedia.org/wiki/Sir_Robert_Charles_Griggs,1936.0,Hemet,,California,CA,United States,,,,,,,,0.6,,,,,,1930.0,West,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q7528738|https://en.wikipedia.org/wiki/Sir_Robert_Charles_Griggs,2.0,medium,medium,medium,0.0,birth geography inferred from Wikipedia categories,sir robert charles griggs,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002197,review,0.6,0,0,0,,Steve Richard,,,,Q7613740,,,,https://en.wikipedia.org/wiki/Steve_Richard,1972.0,Providence,,Missouri,MO,United States,,,,,,,,0.6,,,,,,1970.0,Midwest,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q7613740|https://en.wikipedia.org/wiki/Steve_Richard,2.0,medium,high,medium,0.0,,steve richard,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002198,review,0.6,0,0,0,,Stephen Wesley,,,,Q76433435,,,,https://en.wikipedia.org/wiki/Stephen_Wesley,1978.0,Beech Grove,,Indiana,IN,United States,,,,,,,,0.6,,,,,,1970.0,Midwest,0.0,47.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q76433435|https://en.wikipedia.org/wiki/Stephen_Wesley,2.0,high,high,medium,0.0,,stephen wesley,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002199,review,0.6,0,0,0,,Tony Arata,,,,Q7821768,,,,https://en.wikipedia.org/wiki/Tony_Arata,1957.0,Savannah,,Georgia,GA,United States,,,,,,,,0.6,,,,,,1950.0,South,0.0,68.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q7821768|https://en.wikipedia.org/wiki/Tony_Arata,2.0,high,medium,medium,0.0,birth geography inferred from Wikipedia categories,tony arata,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_002200,review,0.6,0,0,0,,Willy Vlautin,,,,Q8022626,,,,https://en.wikipedia.org/wiki/Willy_Vlautin,1967.0,Reno,,Nevada,NV,United States,,,,,,social novel,,0.6,,,,,,1960.0,West,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q8022626|https://en.wikipedia.org/wiki/Willy_Vlautin,2.0,medium,high,medium,0.0,,willy vlautin,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,+1967-01-01T00:00:00Z,Reno,
artist_002201,review,0.6,0,0,0,,Bill McKinney,William Denison McKinney,Bill McKinney,,Q862314,,,,https://en.wikipedia.org/wiki/Bill_McKinney,1931.0,Chattanooga,,Tennessee,TN,United States,,,,,,,,0.6,,,,,,1930.0,Appalachia,0.0,94.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q862314|https://en.wikipedia.org/wiki/Bill_McKinney,2.0,high,high,medium,0.0,,bill mckinney,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
