artist_id,name_primary,birth_name,stage_name,aliases,wikidata_qid,musicbrainz_mbid,isni,viaf_id,wikipedia_url,birth_date,birth_year,birth_place_raw,birth_city,birth_county,birth_state,birth_state_abbr,birth_country,death_date,death_year,death_place_raw,citizenship,occupations,genres_raw,genres_normalized,country_relevance_score,instruments,member_of,record_labels,awards,official_website,birth_decade,us_macro_region,is_deceased,age_or_age_at_death,is_us_born,is_solo_person,is_country_core,is_country_broad,flag_restricted_sample,flag_expanded_sample,sample_membership,inclusion_reason,exclusion_reason,source_primary,source_secondary,source_seed,evidence_urls,source_count,birth_date_confidence,birth_place_confidence,genre_confidence,manual_review_needed,notes,name_key,in_songfile,in_country_restricted,in_country_master,in_adjacent_seed_pool,source_membership_count,artist_name_songfile_example,adjacent_genre_bucket,adjacent_source_group,core_union_flag
artist_002788,Hot Tuna,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,hot tuna,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002789,Howdy Forrester,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,howdy forrester,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002790,Hoyt Axton,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,hoyt axton,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002791,Huelyn Duvall,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,huelyn duvall,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002792,Hurray for the Riff Raff,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,hurray for the riff raff,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002793,IIIrd Tyme Out,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,iiird tyme out,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002794,Ian Noe,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,ian noe,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002795,Indigo Girls,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,indigo girls,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002796,Into the Fog,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,into the fog,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002797,Iron & Wine,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,iron and wine,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002798,Iron Mike Norton,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,iron mike norton,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002799,Isaac Cole,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,isaac cole,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002800,I’m With Her,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,i m with her,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002801,J. Fred Knobloch,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,j fred knobloch,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002802,J. R. Vautour,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,j r vautour,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002803,J.D. Crowe and the New South,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,j d crowe and the new south,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002804,J.E. Mainer,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,j e mainer,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002805,J.J. Cale,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,j j cale,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002806,J.S. Ondara,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,j s ondara,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002807,JD McPherson,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jd mcpherson,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002808,Jack Hardy,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jack hardy,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002809,Jack White,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jack white,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002810,Jackson Browne,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jackson browne,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002811,Jackson C. Frank,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jackson c frank,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002812,Jake Penrod,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jake penrod,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002813,Jake Shimabukuro,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jake shimabukuro,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002814,JamWayne,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jamwayne,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002815,James & Michael Younger,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,james and michael younger,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002816,James Bailey,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,james bailey,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002817,James Grimes,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,james grimes,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002818,James Morrison,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,james morrison,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002819,Jandek,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jandek,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002820,Janis Ian,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,janis ian,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002821,Jason Davis,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jason davis,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002822,Jason Isbell and the 400 Unit,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jason isbell and the 400 unit,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002823,Jay Munly,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jay munly,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002824,JayelAyche,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jayelayche,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002825,Jayne Huntsman,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jayne huntsman,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002826,Jean Ritchie,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jean ritchie,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002827,Jeff Buckley,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jeff buckley,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002828,Jeff White,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jeff white,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002829,Jefferson Airplane,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jefferson airplane,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002830,Jeffrey Foucault,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jeffrey foucault,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002831,Jeffrey Lewis,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jeffrey lewis,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002832,Jennifer Warnes,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jennifer warnes,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002833,Jenny Owen Youngs,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jenny owen youngs,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002834,Jeremiah Fraites,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jeremiah fraites,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002835,Jeremy McComb,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jeremy mccomb,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002836,Jeremy Stephens,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jeremy stephens,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002837,Jerry Douglas,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jerry douglas,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002838,Jerry Garcia,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jerry garcia,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002839,Jerry Jeff Walker,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jerry jeff walker,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002840,Jerry Reed,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jerry reed,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002841,Jerry Salley,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jerry salley,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002842,Jesse Colin Young,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jesse colin young,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002843,Jesse Howard,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jesse howard,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002844,Jesse Malin,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jesse malin,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002845,Jesse McReynolds,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jesse mcreynolds,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002846,Jesse Welles,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jesse welles,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002847,Jessica Robinson,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jessica robinson,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002848,Jessie James Decker,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jessie james decker,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002849,Jim Boyd,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jim boyd,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002850,Jim Buchanan,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jim buchanan,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002851,Jim Croce,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jim croce,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002852,Jim Eanes & The Shenandoah Valley Boys,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jim eanes and the shenandoah valley boys,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002853,Jim James,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jim james,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002854,Jim Mills,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jim mills,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002855,Jim Nunally,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jim nunally,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002856,Jim Orchard,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jim orchard,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002857,Jim O’Rourke,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jim o rourke,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
artist_002858,Jim Ward,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0.0,low,low,low,1.0,Adjacent-genre seed not fully resolved during this build,jim ward,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
