song_name,artist_name,id,type,part,version,votes,rating,difficulty,tuning,capo,url_web,upload_date,upload_year,chart_year,genre,main_key,strumming_whole_song_details,bpm,song_structure,has_intro,has_verse,has_chorus,has_pre_chorus,has_bridge,has_outro,has_solo,has_interlude,chord_1,chord_1_count,chord_2,chord_2_count,chord_3,chord_3_count,all_chords_summary,complexity,repetition,melodicness,energy,finger_movement,disruption,root_stability,intra_root_variation,harmonic_palette,loop_strength,structure_variation,playability,harmonic_softness,strumming_verse_details,strumming_unknown_details,strumming_suggested_pattern__based_off_of_drum_beat__details,strumming_as_per_acoustic_guitar_in_voice_memo_version_details,strumming_all_details,strumming_full_song_details,strumming_chorus__details,strumming_main_pattern_details,strumming_variation_details,strumming_piano_rhythm_details,strumming_adaptation_for_guitar_strumming_details,strumming_chorus__solo__outro_details,strumming_riff__begin_song_with_a_rest_on_beat_1__details,strumming_general_pattern_details,strumming_intro__bridge__outro_details,strumming_whole_song_except_part_after_3rd_chorus_details,strumming_after_3rd_chorus__use_p_m___details,strumming_pre_chorus__chorus_details,strumming_intro___verse_details,strumming_verse__main_pattern__details,strumming_verse__variation__details,strumming_descending_fills_details,strumming_chorus_details,strumming_bridge_details,strumming_whole_bar_intro_and_instrumental_details,strumming_pre_chorus__end_of_verse__details,strumming_whole_details,strumming_suggested_pattern_details,strumming_verse__main__details,strumming_verse__last_two_lines__details,strumming_chorus__main__details,strumming_chorus__end__details,strumming_intro___chorus_details,strumming_all_parts_details,strumming_pattern_1__x4__hold_last_strum_on_repeats____details,strumming_pattern_2_details,strumming_all_except_bridge_details,strumming_verses_and_interludes_details,strumming_pre_chorus___chorus_details,strumming_whole_verses_onwards_details,strumming_basic_pattern_details,strumming_expanded_pattern_details,strumming_verses___chorus_details,strumming_verse__pre_chorus_details,strumming_verse_and_chorus_details,strumming_intro_details,strumming_verse_1_details,strumming_chorus_1_details,strumming_verse_2_beginning_details,strumming_chorus_2_details,strumming_alternative_details,strumming_whole_song__suggested__details,strumming_whole_song__main_pattern__details,strumming_occasional_pattern_details,strumming_intro___chorus_variation_details,strumming_instrumental_line_1_details,strumming_instrumental_line_2_details,strumming_intro_verse_details,strumming_verses___interludes_details,strumming_general_details,strumming_verse__chorus_details,strumming_variation__every_4th_bar__details,strumming_intro__verse_details,strumming_post_chorus__3rd_chorus_details,strumming_verses_details,strumming_intro___instrumental_parts_details,strumming_chorus___solo_details,strumming_intro_part_1_of_pattern__chorus_part_2_of_pattern_details,strumming_intro_part_2_of_pattern__chorus_part_1_of_pattern_details,strumming_pattern_1__alternate_as_you_wish__details,strumming_verses___instrumentals_details,strumming_rest_of_song_details,strumming_prechorus_ending_details,strumming_pattern_1_details,strumming_intro__verse_1__chorus_1_details,strumming_verse_2__chorus_2__bridge__chorus_3_details,strumming_break_details,strumming_main_details,strumming_verse___pre_chorus_details,strumming_chorus___instrumental___bridge_details,strumming_intro__verse__pre_chorus_details,strumming_all_parts____indicates_muted_staccato_note__details,strumming_chorus_part_1_details,strumming_chorus_part_2_details,strumming_em__am__and_em_a_sections_details,strumming_b7_section__bassline__details,strumming_b7_section__melody___details,strumming_post_chorus_em_and_am_sections_details,strumming_post_chorus_b7_section_details,strumming_bridge_outro_details,strumming_main_strumming_pattern_details,strumming_instrumental_bridge_details,strumming_hook_details,strumming_pattern_2__follows_rhythm_of_drum_part__details,strumming_verse__e7_9__details,strumming_fill_1__watch_out_for_occasional_2_4_bars__details,strumming_fill_2__ditto__details,strumming_something_a_bit_crazy___synth_pattern_details,strumming_verse_1__1st_half_details,strumming_verse_1__2nd_half_details,strumming_chorus__verse_2__outro_details,strumming_pre_chorus__bridge_details,strumming_optional_strumming_rhythm_details,strumming_chorus___bridge___outro_details,strumming_from_1st_chorus_details,strumming_1st___3rd__verse___chorus_details,strumming_verse_2__mute_chords_every_other_strum__details,strumming_chorus__2nd___part_of_3rd_if_this_tab_was_finished_details,strumming_post_chorus_details,strumming_alternative_for_chorus_details,strumming_main_pattern__bridge_and_instrumental_unmuted__details,strumming_ending__hold_last_strum__details,strumming_hook_pattern_details,strumming_chorus_pattern_details,strumming_bridge_pattern_details,strumming_main_pattern__from_verse_1_details,strumming_entire_song__except_intro___interlude__details,strumming_whole_song_except_bridge_details,strumming_verse__pre_chorus__chorus__pre_bridge__outro_details,strumming_alternative_pattern_details,strumming_intro__verse__1st_chorus__interlude_details,strumming_intro___verse_1_details,strumming_intro__verse__instrumental__outro_details,strumming_pre_chorus__details,strumming_chorus__bridge__from_5th_line__details,strumming_intro___verse_1___links_details,strumming_simplified_pattern_details,strumming_instrumental_parts__verses_2___3_details,strumming_main_pattern__variation__details,strumming_optional_variation_details,strumming_verse_and_pre_chorus_details,strumming_chorus_and_verse_details,strumming_main_pattern__details,strumming_pre_chorus_details,strumming_complete_details,strumming_chord_details,strumming_verse__details,strumming_main_strum_pattern_details,strumming_chorus__bridge__outro_details,strumming_post_chorus_1__verse_2__outro_details,strumming_verse_2_details,strumming_intro__verse__pre_choruses_1___2_details,strumming_verse_1_first_half_details,strumming_verse_1_second_half_details,strumming_chorus__verse_2_details,strumming_basic_chorus_pattern_details,strumming_main_pattern_from_pre_chorus_details,strumming_chorus_variation_details,strumming_4_4_parts_of_the_song__if_no_fingerpicking__details,strumming_verse_variation_details,strumming_rest_of_the_song_details,strumming_basic_details,strumming_advanced_details,strumming_breaks__end_of_intro_and_pre_chorus__details,strumming_breaks_details,strumming_intro_verse_pre_chorus__suggested__details,strumming_choruses__suggested__details,strumming_simple_single_strums_details,strumming_rhythmic_strumming_variation_details,strumming_interlude___outro_details,strumming_throughout_details,strumming_verse___vocal_part_details,strumming_verse___instrumental_part_details,strumming_riff_before_chorus_details,strumming_most_of_the_song_details,strumming_second_part_of_chorus_details,strumming_whole_song__adapted__details,strumming_main_pattern__half_time_feel__details
Born In The Usa,Bruce Springsteen,148158,Chords,,1,380,4.76089,intermediate,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/bruce-springsteen/born-in-the-usa-chords-148158,2004-11-26,2004,1985,rock,,,122.0,"Intro, Verse 1, Chorus, Verse 2, Chorus, Verse 3, Instrumental, Verse 4, Verse 5, Verse 6, Chorus, Instrumental, False Ending",1,1,1,0,0,0,0,1,E,24,B,23,Asus2,0,"B:23, E:24",0.04493084586427071,0.9521890143715813,0.08602150537634408,0.5719334040473368,0.532258064516129,0.5069750402879694,0.32171959817807444,0.1111111111111111,0.26666666666666666,0.7412491420727522,1.5555555555555556,0.9550691541357293,0.04301075268817204,,1-202-1-202-1-202-1-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Born In The Usa Electric Nebraska,Bruce Springsteen,5938906,Chords,,1,0,0.0,,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/bruce-springsteen/born-in-the-usa-electric-nebraska-chords-5938906,2025-09-05,2025,1985,rock,D,,130.0,"Intro, Verse 1, Chorus, Verse 2, Chorus, Verse 3, Chorus, Guitar Solo, Verse 4, Guitar Solo, Verse 5, Out-Chorus",1,1,1,0,0,0,1,0,D,42,G,25,,0,"D:42, G:25",0.011940298507462687,0.9701492537313433,0.0,0.5823880597014925,0.0,0.5680552461572733,0.23880597014925373,0.0,0.2,0.3582089552238806,1.5,0.9880597014925373,0.0,,1-202-3-101-1-202-3-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boulevard Of Broken Dreams,Green Day,868890,Chords,,5,3051,4.85412,novice,E A D G B E,1,https://tabs.ultimate-guitar.com/tab/green-day/boulevard-of-broken-dreams-chords-868890,2009-09-04,2009,2005,rock,Fm,,84.0,"Intro, Verse 1, Verse 2, Bridge, Chorus, Interlude, Verse 3, Verse 4, Bridge, Chorus, Interlude, Instrumental, Verse 5, Chorus, Outro",1,1,1,0,1,1,0,1,G,36,Em,32,D,32,"Em:32, G:36, D:32, A:21, C:15, B7:7, C#:1, D#:1",0.04192377309438184,0.9278276181786496,0.0,0.7251617636801102,0.32300014149491296,0.9452891503145198,0.023241975202989606,0.06666666666666667,0.74,1.843823880187918,1.0,0.9580762269056182,0.021758033943069403,,,,,,,,,,,,,,,,,,,1-202-202-202-1-202-1-101-1-202-202-202-1-202-1-101-1-202-202-202-1-202-1-101-1-202-1-202-1-202-1-101,,,,1-1-1-1-1-1-1-1,,,,,,,,,,,,,,,1-202-202-202-1-202-1-101-1-202-202-202-1-202-1-101,,,,,,,,,,,,,,,,,,,,1-202-202-202-1-202-1-101-1-202-202-202-1-202-1-101-1-202-202-202-1-202-1-101-1-202-1-202-1-202-1-101,1-202-202-202-1-202-1-101-1-202-202-202-1-202-1-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boywithuke - Route 9 - Noah Kahan - Stick Season,Misc Mashups,5069122,Chords,,1,0,0.0,,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/misc-mashups/boywithuke-route-9-noah-kahan-stick-season-chords-5069122,2023-12-19,2023,2024,,G,,,"Intro, Verse 1, Bridge 1, Chorus 1, Intro, Verse 1, Verse 2, Chorus, Verse 3, Chorus, Bridge, Chorus, Tag",1,1,1,0,1,0,0,0,G,27,C,15,D,14,"G:27, Cmaj7:8, Bm:2, C:15, D:14, Em:10",0.09473684210526315,0.9210526315789473,0.21052631578947367,0.6955263157894738,1.1578947368421053,0.8003808864265928,0.11842105263157894,0.3333333333333333,0.6,0.7894736842105263,1.5,0.9052631578947369,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandy - I Wanna Be Down - Mariah Carey - Dreamlover - Fantasy,Misc Mashups,4284080,Chords,,1,0,0.0,,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/misc-mashups/brandy-i-wanna-be-down-mariah-carey-dreamlover-fantasy-chords-4284080,2022-07-24,2022,1995,,,,,"Intro, Dreamlover - Mariah Carey, I Wanna Be Down - Brandy, Chorus, Dreamlover - Mariah Carey, Chorus, I Wanna Be Down - Brandy, Chorus, Fantasy - Mariah Carey",1,0,1,0,0,0,0,0,G,69,Am,67,Am/G,3,"G:69, Am/G:3, Am:67",0.008633093525179858,0.9784172661870504,0.0,0.7146762589928057,0.9568345323741008,0.8746959267118678,0.06474820143884892,0.3333333333333333,0.3,2.820143884892086,0.8333333333333334,0.9913669064748202,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brass In Pocket,Pretenders,5418891,Chords,,2,9,4.867,advanced,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/pretenders/brass-in-pocket-chords-5418891,2024-09-08,2024,1980,,A,,98.0,"Intro, Asus4(add9)
[Aadd9      [Aadd9
  1   +   2   +   3   +   4   +
e|0---0-0-0-0-0-------------------|
B|0---0-0-0-0-0-------------------|
G|6/7-7-7-7-7-6-------------------|
D|7/9-9-9-9-9-7-------------------|
A|--------------------------------|
E|--------------------------------|[/tab, Verse, A    [Asus2     [Asus4[A         [A    [Asus2     [Asus4 A
  1 + 2 + 3 + 4 +  1 + 2 + 3 + 4 +  1 + 2 + 3 + 4 +  1 + 2 + 3 + 4 +
e|0-0-0-0-----0---|0-0-0-0-----0---|----------------|----------------|
B|2-2-2-0-----0---|3-3-3-2-----2---|----------------|----------------|
G|2-2-2-2-----2---|2-2-2-2-----2---|----------------%----------------|
D|2-2-2-2-----2---|2-2-2-2-----2---|----------------|----------------|
A|0---------------|0---------------|----------------|----------------|
E|----------------|----------------|----------------|----------------|[/tab, F#m7 [Esus4/F# [E7sus4/F#  [F#m7 [D               [D/E
  1 + 2 + 3 + 4 +  1 + 2 + 3 + 4 +  1 + 2 + 3 + 4 +  1 + 2 + 3 + 4 +
e|0-0-0-0-----0---|0-0-0-0-----0---|2---------------|2---------------|
B|2-2-2-0-----0---|3-3-3-2-----2---|3---------------|3---------------|
G|2-2-2-2-----2---|2-2-2-2-----2---|2---------------|2---------------|
D|2-2-2-2-----2---|2-2-2-2-----2---|0---------------|2---------------|
A|----------------|----------------|----------------|----------------|
E|2---------------|2---------------|----------------|----------------|[/tab, Bridge, E6   8E        [Esus4 [E         [E6   [E        [Esus4 [E
  1 + 2 + 3 + 4 +  1 + 2 + 3 + 4 +  1 + 2 + 3 + 4 +  1 + 2 + 3 + 4 +
e|0-0-0-0---------|0-0-0-0---------|----------------|----------------|
B|2-2-2-0---------|0-0-0-0---------|----------------|----------------|
G|1-1-1-1---------|2-2-2-1---------|----------------%----------------|
D|2-2-2-2---------|2-2-2-2---------|----------------|----------------|
A|2-2-2-2---------|2-2-2-2---------|----------------|----------------|
E|0---------------|0---------------|----------------|----------------|[/tab, Intro, Verse 1, [ch, Verse 2, [ch, Bridge, Chorus, Verse 3, [ch, Bridge, Chorus, Chorus, Outro",1,1,1,0,1,1,0,0,A,27,E,16,Asus4,14,"A:27, Asus4:14, Asus2:10, F#m7:6, Esus4/F#:3, E7sus4/F#:3, D:9, D/E:6, E6:8, E:16, Esus4:8, Bm/G:3, A(add9):1",0.3259899749373434,0.8810776942355889,0.818295739348371,0.8112280701754385,2.6676691729323307,0.22821894962971334,0.7530075187969925,1.1666666666666665,1.3,0.9819548872180451,1.3333333333333333,0.6740100250626566,0.46403508771929824,1-202-203-1-202-203-1-202-203-1-202-202-202-202-102-2-202-102-2-202-102-2-202-202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Break My Heart,Dua Lipa,3047689,Chords,,1,290,4.82392,novice,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/dua-lipa/break-my-heart-chords-3047689,2020-03-26,2020,2020,pop,Em,,,"Intro, Verse 1, Pre-Chorus, Chorus, Post-Chorus, Verse 2, Pre-Chorus, Chorus, Bridge, Chorus",1,1,1,1,1,0,0,0,Em,43,Cmaj7,22,G,20,"Em:43, G:20, D/F#:9, Cmaj7:22, D/B:11, D:14, D6:7, Bm7:2, Bsus4:3, B7:8, Em7:10, F#dim:11, Dsus2:6, C:3, G/B:2, G/D:1, Bm:1, D6/B:1",0.25517241379310346,0.896551724137931,0.3563218390804598,0.7098850574712643,2.1551724137931036,0.831714889681596,0.14367816091954022,1.6666666666666667,1.8,0.0,1.1666666666666667,0.7448275862068965,0.3563218390804598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breakaway,Kelly Clarkson,127844,Chords,album,1,1214,4.87709,,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/kelly-clarkson/breakaway-chords-127844,2004-07-21,2004,2005,pop,C,,160.0,"Intro, Verse, Chorus, Instrumental, Verse, Chorus, Bridge, Chorus",1,1,1,0,1,0,0,1,G,44,F,36,Am,32,"Am:32, G:44, C:23, F:36, D:3",0.026756994181765352,0.9537325145455867,0.0090625,0.7510412123234634,0.5691449127801387,0.9513118666760165,0.03630941700843017,0.39999999999999997,0.9800000000000001,0.2564588595995919,0.2666666666666667,0.9732430058182346,0.013750000000000002,,1-202-1-101-1-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breakdown Dead Ahead,Boz Scaggs,5910437,Chords,,1,0,0.0,,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/boz-scaggs/breakdown-dead-ahead-chords-5910437,2025-08-14,2025,1980,rock,G,,,"Intro, Verse 1, Verse 2, Chorus 1, Break, Verse 2, Chorus 2, Break, Solo, Chorus 3, Break, Chorus 4, Chorus 5",1,1,1,0,0,0,1,0,G,24,Cmaj7,20,Bm7,16,"F/G:9, Am/G:4, G:24, Em/G:3, G7sus4:9, G7:9, Gsus4:3, Cm9:3, Cm11:3, F:1, Bbsus2:3, Bb6sus2:3, Bbmaj7:3, Bbadd9:3, Am7:8, Am9:3, D7:5, F7b5:1, F7:2, Bm7#5:5, Bm7:16, Cmaj7:20, C/D:6, Em7:10, Dm7:5, Am7#5:5, E7sus4/B:2, E7:5, B7:5, Dm9:5, C:12, Bm7/D:2",0.4852791878172589,0.8375634517766497,0.467005076142132,0.6995939086294416,1.634517766497462,0.5658481280115437,0.38071065989847713,1.3333333333333333,3.2,0.0,1.6666666666666667,0.5147208121827411,0.700507614213198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breakeven,The Script,733647,Chords,,1,4423,4.86793,novice,E A D G B E,3,https://tabs.ultimate-guitar.com/tab/the-script/breakeven-chords-733647,2008-09-18,2008,2010,rock,Em,,94.0,"Intro, Verse, Chorus, Instrumental, Verse, Chorus, Instrumental, Bridge, Verse, Chorus, Instrumental, Outro, Coda",1,1,1,0,1,1,0,1,G,43,D,43,Em,43,"C:22, G:43, D:43, Em:43, Am7:21",0.28605391712474376,0.9625512697581269,0.48618848296743455,0.7433263191969011,1.804359294125334,0.9308995123181262,0.03596220966101744,0.3333333333333333,0.65,2.4901246923251645,1.0416666666666667,0.7139460828752563,0.45179070837999086,,,,,1-202-202-202-1-202-1-101-202-101-1-202-202-101-1-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breathe,Faith Hill,103899,Chords,,2,286,4.80071,,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/faith-hill/breathe-chords-103899,2004-02-06,2004,2000,rock,,,,"Verse 1, Chorus, Verse 2, Chorus, Post-Chorus, Outro",0,1,1,0,0,1,0,0,Am,32,G/B,32,C,16,"Am:32, G/B:32, Cadd9:11, C:16, D:14, G:10, Dsus:3",0.25908553409538826,0.9354552621206149,0.4265536723163842,0.7516075417159374,1.4453094205754828,0.9330464937261642,0.0557088424648535,0.8333333333333333,0.8,0.23295230587307844,0.8333333333333334,0.7409144659046117,0.38877939823939034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broadway,Goo Goo Dolls,1229572,Chords,,3,141,4.82226,novice,E A D G B E,4,https://tabs.ultimate-guitar.com/tab/goo-goo-dolls/broadway-chords-1229572,2013-03-11,2013,2000,rock,,,,"Intro, Verse 1, Pre-Chorus, Chorus, Verse 2, Pre-Chorus, Chorus, Pre-Chorus, Chorus",1,1,1,1,0,0,0,0,Em,43,C,35,G,31,"Gsus2:21, G:31, Em:43, C:35, D:8",0.05638719647671055,0.9532593883616902,0.10311398354876616,0.7363140250224649,1.087693831939356,0.951935631762202,0.026016105619686182,0.25,0.55,0.14076041697525074,0.5,0.9436128035232895,0.06281825303564434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broken Hearted Me,Anne Murray,1776632,Chords,,2,59,4.7807,novice,E A D G B E,1,https://tabs.ultimate-guitar.com/tab/anne-murray/broken-hearted-me-chords-1776632,2015-10-25,2015,1980,pop,G,,,"Intro, Verse 1, Pre-Chorus, Refrain, Chorus, Interlude, Verse 2, Pre-Chorus, Refrain, Chorus, Outro",1,1,1,1,0,1,0,1,Am,19,C,16,Em,15,"C:16, C7:4, F:8, Em:15, Am:19, D7:8, Dm:13, G7:9, E7:4",0.21646824447388352,0.8606138434599633,0.013761467889908258,0.78444532676611,0.8940895383300176,0.8252983252218293,0.15892756469791403,0.75,1.625,0.08769386194844911,0.7916666666666666,0.7835317555261164,0.26785630309644815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brokenhearted,Brandy,2254061,Chords,,1,11,4.886,novice,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/brandy/brokenhearted-chords-2254061,2017-12-08,2017,1995,,G#m,,,"1st Verse, Chorus, 2nd Verse, Chorus",0,1,1,0,0,0,0,0,C#m,16,G#m,15,D#m,14,"G#m:15, C#m:16, F#:12, A#m:13, D#m:14, F:2, B:1",0.21084474885844748,0.889554794520548,0.0,0.7305498477929985,0.9759322678843227,0.8083434109658543,0.1735159817351598,0.3333333333333333,0.8,0.0,0.5,0.7891552511415525,0.2777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brown Sugar,D'Angelo,2816303,Chords,,1,18,4.44777,novice,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/dangelo/brown-sugar-chords-2816303,2019-10-25,2019,1995,,Bm,,,"Verse 1, Hook, Verse 2, Hook, Break, Verse 3, Hook",0,1,0,0,0,0,0,0,A,29,Bm,29,F#m,29,"Em:25, A:29, Bm:29, F#m:29",0.014285714285714285,0.9642857142857143,0.0,0.72375,1.0267857142857142,0.9910714285714286,0.0,0.0,0.4,2.8214285714285716,0.8333333333333334,0.9857142857142858,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Springsteen - Im On Fire - Bryan Adams - Summer Of 69,Misc Mashups,2770054,Chords,,1,25,4.62157,novice,E A D G B E,3,https://tabs.ultimate-guitar.com/tab/misc-mashups/bruce-springsteen-im-on-fire-bryan-adams-summer-of-69-chords-2770054,2019-07-22,2019,1985,,,,,"Intro, Verse 1, Verse 2, Verse 3, Chorus 1, Verse 4, Chorus 2, Bridge, Verse 5, Outro",1,1,1,0,1,1,0,0,G,64,Em,41,D,22,"Em:41, G:64, C:18, D:22",0.01103448275862069,0.9724137931034482,0.0,0.42586206896551726,0.2413793103448276,0.3237098692033294,0.42758620689655175,0.0,0.4,0.38620689655172413,1.6666666666666667,0.9889655172413793,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Springsteen - Im On Fire - Glory Days,Misc Mashups,5705168,Chords,,1,0,0.0,,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/misc-mashups/bruce-springsteen-im-on-fire-glory-days-chords-5705168,2025-03-11,2025,1985,,,,,"Intro, Verse, Verse, Chorus, Break, Verse, Chorus, Outro",1,1,1,0,0,1,0,0,A,34,D,33,E,17,"A:34, F#m:6, D:33, E:17, Asus4:1, Dsus4:1",0.0391304347826087,0.9347826086956522,0.043478260869565216,0.7219565217391304,0.43478260869565216,0.8839792060491494,0.06521739130434782,0.3333333333333333,0.6,0.08695652173913043,0.8333333333333334,0.9608695652173913,0.021739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Springsteen - Rosalita - Blues Traveler - Run Around,Misc Mashups,3885011,Chords,,1,0,0.0,,E A D G B E,0,https://tabs.ultimate-guitar.com/tab/misc-mashups/bruce-springsteen-rosalita-blues-traveler-run-around-chords-3885011,2021-09-24,2021,1995,,,,,"Intro, Verse, Verse, Chorus, Verse, Chorus, Verse, Chorus, Bridge, Verse 5, Chorus",1,1,1,0,1,0,0,0,D,99,G,75,A,38,"D:99, G:75, A:38, Cadd9:37, Am:38, C:2, F#m:4, Bm:5, Em:2",0.086,0.97,0.24666666666666667,0.7529999999999999,1.0533333333333332,0.9833999999999999,0.006666666666666667,0.3333333333333333,0.9,2.6,0.8333333333333334,0.914,0.12333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
