state,year,death_type,deaths_count,mean_age
AMERICAN SAMOA,1968,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,22.0
AMERICAN SAMOA,1968,"KILLED IN ACTION, GRENADE",1,21.0
AMERICAN SAMOA,1968,TOTAL,2,21.5
AMERICAN SAMOA,1970,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,21.0
AMERICAN SAMOA,1970,TOTAL,1,21.0
AMERICAN SAMOA,1971,"KILLED IN ACTION, SMALL ARMS FIRE",1,19.0
AMERICAN SAMOA,1971,TOTAL,1,19.0
AMERICAN SAMOA,1999,"DECLARED DEAD, CAPTURED, POW",1,
AMERICAN SAMOA,1999,TOTAL,1,
ARIZONA,1950,ACCIDENT,1,40.0
ARIZONA,1950,"DECLARED DEAD, CAPTURED, POW",1,
ARIZONA,1950,"DECLARED DEAD, MISSING IN ACTION, MIA",2,21.0
ARIZONA,1950,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",8,18.75
ARIZONA,1950,KILLED IN ACTION,75,23.916666666666668
ARIZONA,1950,TOTAL,87,23.5
ARIZONA,1951,ACCIDENT,1,24.0
ARIZONA,1951,"DECLARED DEAD, CAPTURED, POW",5,
ARIZONA,1951,"DECLARED DEAD, MISSING IN ACTION, MIA",2,26.0
ARIZONA,1951,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,
ARIZONA,1951,KILLED IN ACTION,58,23.5
ARIZONA,1951,TOTAL,67,23.875
ARIZONA,1952,ACCIDENT,3,22.5
ARIZONA,1952,"DECLARED DEAD, MISSING IN ACTION, MIA",4,26.75
ARIZONA,1952,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",4,21.0
ARIZONA,1952,KILLED IN ACTION,24,21.8
ARIZONA,1952,TOTAL,35,23.307692307692307
ARIZONA,1953,ACCIDENT,3,20.333333333333332
ARIZONA,1953,"DECLARED DEAD, CAPTURED, POW",1,23.0
ARIZONA,1953,"DECLARED DEAD, MISSING IN ACTION, MIA",21,24.0
ARIZONA,1953,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,
ARIZONA,1953,KILLED IN ACTION,14,21.0
ARIZONA,1953,TOTAL,41,22.071428571428573
ARIZONA,1954,"DECLARED DEAD, MISSING IN ACTION, MIA",8,28.8
ARIZONA,1954,TOTAL,8,28.8
ARIZONA,1963,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",1,19.0
ARIZONA,1963,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,24.0
ARIZONA,1963,TOTAL,2,21.5
ARIZONA,1964,"KILLED IN ACTION, AIRCRAFT CRASH -- PASSENGER (MC)",1,18.0
ARIZONA,1964,"KILLED IN ACTION, GRENADE",1,22.0
ARIZONA,1964,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,31.0
ARIZONA,1964,TOTAL,3,23.666666666666668
ARIZONA,1965,"ACCIDENT, OTHER ACCIDENT",2,19.5
ARIZONA,1965,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,40.0
ARIZONA,1965,KILLED IN ACTION,2,26.0
ARIZONA,1965,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",1,19.0
ARIZONA,1965,"KILLED IN ACTION, EXPLOSIVE DEVICE",3,19.666666666666668
ARIZONA,1965,"KILLED IN ACTION, GRENADE",1,19.0
ARIZONA,1965,"KILLED IN ACTION, SMALL ARMS FIRE",5,27.4
ARIZONA,1965,"PRESUMED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING, MSG",1,28.0
ARIZONA,1965,TOTAL,16,24.5625
ARIZONA,1966,ACCIDENT,1,20.0
ARIZONA,1966,"ACCIDENT, BURNS/SMOKE INHALATION",1,18.0
ARIZONA,1966,"ACCIDENT, DROWNING",3,24.666666666666668
ARIZONA,1966,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",1,32.0
ARIZONA,1966,"ACCIDENT, OTHER ACCIDENT",4,21.75
ARIZONA,1966,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,27.0
ARIZONA,1966,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,22.0
ARIZONA,1966,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,18.0
ARIZONA,1966,"ILLNESS, INFECTIOUS DISEASE",1,23.0
ARIZONA,1966,KILLED IN ACTION,6,23.5
ARIZONA,1966,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",2,32.5
ARIZONA,1966,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",2,21.5
ARIZONA,1966,"KILLED IN ACTION, EXPLOSIVE DEVICE",4,20.75
ARIZONA,1966,"KILLED IN ACTION, GRENADE",8,19.875
ARIZONA,1966,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,23.0
ARIZONA,1966,"KILLED IN ACTION, SMALL ARMS FIRE",19,22.68421052631579
ARIZONA,1966,SELF-INFLICTED,1,47.0
ARIZONA,1966,TOTAL,57,23.035087719298247
ARIZONA,1967,"ACCIDENT, BURNS/SMOKE INHALATION",1,20.0
ARIZONA,1967,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",3,19.0
ARIZONA,1967,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",1,18.0
ARIZONA,1967,"ACCIDENT, OTHER ACCIDENT",1,37.0
ARIZONA,1967,"ACCIDENT, SHIP/SUBMARINE ACCIDENT AT SEA (MC)",2,26.0
ARIZONA,1967,"ACCIDENT, VEHICLE CRASH (MC)",2,22.5
ARIZONA,1967,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,19.0
ARIZONA,1967,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,19.0
ARIZONA,1967,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",9,21.666666666666668
ARIZONA,1967,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,23.0
ARIZONA,1967,KILLED IN ACTION,14,26.5
ARIZONA,1967,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",2,33.0
ARIZONA,1967,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",8,21.25
ARIZONA,1967,"KILLED IN ACTION, DROWNING",1,20.0
ARIZONA,1967,"KILLED IN ACTION, EXPLOSIVE DEVICE",7,20.428571428571427
ARIZONA,1967,"KILLED IN ACTION, GRENADE",13,21.615384615384617
ARIZONA,1967,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,19.0
ARIZONA,1967,"KILLED IN ACTION, SMALL ARMS FIRE",41,21.146341463414632
ARIZONA,1967,TOTAL,110,22.227272727272727
ARIZONA,1968,ACCIDENT,1,40.0
ARIZONA,1968,"ACCIDENT, DROWNING",6,20.833333333333332
ARIZONA,1968,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",2,21.0
ARIZONA,1968,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",3,22.0
ARIZONA,1968,"ACCIDENT, OTHER ACCIDENT",9,21.444444444444443
ARIZONA,1968,"ACCIDENT, VEHICLE CRASH (MC)",1,23.0
ARIZONA,1968,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,33.0
ARIZONA,1968,"DECLARED DEAD, MISSING IN ACTION, MIA",1,20.0
ARIZONA,1968,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",5,21.2
ARIZONA,1968,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",6,20.5
ARIZONA,1968,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",5,20.4
ARIZONA,1968,"DIED OF WOUNDS, HELICOPTER CRASH -- CREW (MC), WOUNDED IN ACTION (VERY SERIOUS), WIA",2,21.5
ARIZONA,1968,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",7,20.857142857142858
ARIZONA,1968,HOMICIDE,1,22.0
ARIZONA,1968,"ILLNESS, INFECTIOUS DISEASE",2,24.0
ARIZONA,1968,KILLED IN ACTION,7,21.714285714285715
ARIZONA,1968,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",2,26.5
ARIZONA,1968,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",19,21.210526315789473
ARIZONA,1968,"KILLED IN ACTION, BURNS/SMOKE INHALATION",4,22.25
ARIZONA,1968,"KILLED IN ACTION, EXPLOSIVE DEVICE",20,20.95
ARIZONA,1968,"KILLED IN ACTION, GRENADE",25,21.44
ARIZONA,1968,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",3,21.333333333333332
ARIZONA,1968,"KILLED IN ACTION, SMALL ARMS FIRE",59,21.45762711864407
ARIZONA,1968,"KILLED IN ACTION, VEHICLE CRASH (MC)",1,20.0
ARIZONA,1968,SELF-INFLICTED,2,21.0
ARIZONA,1968,TOTAL,194,21.52577319587629
ARIZONA,1969,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",1,28.0
ARIZONA,1969,"ACCIDENT, DROWNING",2,19.5
ARIZONA,1969,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",4,19.25
ARIZONA,1969,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",1,20.0
ARIZONA,1969,"ACCIDENT, OTHER ACCIDENT",9,20.666666666666668
ARIZONA,1969,"ACCIDENT, VEHICLE CRASH (MC)",1,20.0
ARIZONA,1969,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",4,19.75
ARIZONA,1969,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",3,21.0
ARIZONA,1969,"DIED OF WOUNDS, HELICOPTER CRASH -- CREW (MC), WOUNDED IN ACTION (VERY SERIOUS), WIA",1,20.0
ARIZONA,1969,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,19.0
ARIZONA,1969,"ILLNESS, HEART RELATED",1,33.0
ARIZONA,1969,"ILLNESS, INFECTIOUS DISEASE",1,41.0
ARIZONA,1969,KILLED IN ACTION,6,21.0
ARIZONA,1969,"KILLED IN ACTION, AIRCRAFT CRASH -- PASSENGER (MC)",1,22.0
ARIZONA,1969,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",6,19.666666666666668
ARIZONA,1969,"KILLED IN ACTION, BURNS/SMOKE INHALATION",1,21.0
ARIZONA,1969,"KILLED IN ACTION, EXPLOSIVE DEVICE",9,20.0
ARIZONA,1969,"KILLED IN ACTION, GRENADE",16,20.9375
ARIZONA,1969,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",7,20.428571428571427
ARIZONA,1969,"KILLED IN ACTION, HELICOPTER CRASH -- PASSENGER (MC)",2,22.0
ARIZONA,1969,"KILLED IN ACTION, SMALL ARMS FIRE",29,20.82758620689655
ARIZONA,1969,"PRESUMED DEAD, HELICOPTER CRASH -- CREW (MC), MISSING, MSG",1,22.0
ARIZONA,1969,TOTAL,107,20.934579439252335
ARIZONA,1970,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",1,30.0
ARIZONA,1970,"ACCIDENT, DROWNING",2,20.5
ARIZONA,1970,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",4,22.5
ARIZONA,1970,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",3,22.333333333333332
ARIZONA,1970,"ACCIDENT, OTHER ACCIDENT",11,20.90909090909091
ARIZONA,1970,"ACCIDENT, VEHICLE CRASH (MC)",2,25.5
ARIZONA,1970,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,31.0
ARIZONA,1970,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,21.0
ARIZONA,1970,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,20.0
ARIZONA,1970,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,21.0
ARIZONA,1970,"DIED OF WOUNDS, HELICOPTER CRASH -- CREW (MC), WOUNDED IN ACTION (VERY SERIOUS), WIA",1,20.0
ARIZONA,1970,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,21.5
ARIZONA,1970,"ILLNESS, STROKE",1,31.0
ARIZONA,1970,KILLED IN ACTION,5,21.8
ARIZONA,1970,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",3,20.666666666666668
ARIZONA,1970,"KILLED IN ACTION, EXPLOSIVE DEVICE",8,21.125
ARIZONA,1970,"KILLED IN ACTION, GRENADE",14,20.714285714285715
ARIZONA,1970,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",7,21.714285714285715
ARIZONA,1970,"KILLED IN ACTION, HELICOPTER CRASH -- PASSENGER (MC)",3,20.666666666666668
ARIZONA,1970,"KILLED IN ACTION, SMALL ARMS FIRE",10,20.7
ARIZONA,1970,SELF-INFLICTED,1,21.0
ARIZONA,1970,TOTAL,83,21.55421686746988
ARIZONA,1971,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",3,19.666666666666668
ARIZONA,1971,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",1,23.0
ARIZONA,1971,"ACCIDENT, OTHER ACCIDENT",3,30.0
ARIZONA,1971,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,28.0
ARIZONA,1971,"DECLARED DEAD, HELICOPTER CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,22.0
ARIZONA,1971,HOMICIDE,2,20.5
ARIZONA,1971,"ILLNESS, INFECTIOUS DISEASE",1,18.0
ARIZONA,1971,KILLED IN ACTION,6,21.833333333333332
ARIZONA,1971,"KILLED IN ACTION, EXPLOSIVE DEVICE",3,27.333333333333332
ARIZONA,1971,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",2,25.5
ARIZONA,1971,"KILLED IN ACTION, SMALL ARMS FIRE",4,21.5
ARIZONA,1971,TOTAL,27,23.37037037037037
ARIZONA,1972,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",1,21.0
ARIZONA,1972,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",1,20.0
ARIZONA,1972,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,31.0
ARIZONA,1972,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,24.0
ARIZONA,1972,"ILLNESS, HEART RELATED",1,47.0
ARIZONA,1972,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",1,28.0
ARIZONA,1972,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,26.0
ARIZONA,1972,"KILLED IN ACTION, HELICOPTER CRASH -- PASSENGER (MC)",1,21.0
ARIZONA,1972,"KILLED IN ACTION, SHIP/SUBMARINE ACCIDENT AT SEA (MC)",1,20.0
ARIZONA,1972,TOTAL,9,26.444444444444443
ARIZONA,1973,KILLED IN ACTION,1,36.0
ARIZONA,1973,TOTAL,1,36.0
ARIZONA,1975,ACCIDENT,1,26.0
ARIZONA,1975,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",1,22.0
ARIZONA,1975,TOTAL,2,24.0
ARIZONA,1979,KILLED IN ACTION,1,25.0
ARIZONA,1979,TOTAL,1,25.0
ARIZONA,1988,"DECLARED DEAD, CAPTURED, POW",1,43.0
ARIZONA,1988,TOTAL,1,43.0
ARIZONA,1990,"PRESUMED DEAD, HELICOPTER CRASH -- CREW (MC), MISSING, MSG",1,43.0
ARIZONA,1990,TOTAL,1,43.0
ARIZONA,1996,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,51.0
ARIZONA,1996,TOTAL,1,51.0
ARIZONA,1999,"DECLARED DEAD, CAPTURED, POW",4,
ARIZONA,1999,"DECLARED DEAD, MISSING IN ACTION, MIA",4,77.75
ARIZONA,1999,TOTAL,8,77.75
ARIZONA,2000,"DECLARED DEAD, HELICOPTER CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,51.0
ARIZONA,2000,TOTAL,1,51.0
ARIZONA,2001,"DECLARED DEAD, MISSING IN ACTION, MIA",1,70.0
ARIZONA,2001,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",1,68.0
ARIZONA,2001,TOTAL,2,69.0
ARIZONA,2002,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,58.0
ARIZONA,2002,TOTAL,1,58.0
ARIZONA,2003,"PRESUMED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING, MSG",1,59.0
ARIZONA,2003,TOTAL,1,59.0
ARKANSAS,1950,ACCIDENT,2,22.5
ARKANSAS,1950,"DECLARED DEAD, CAPTURED, POW",8,
ARKANSAS,1950,"DECLARED DEAD, MISSING IN ACTION, MIA",2,29.0
ARKANSAS,1950,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",8,19.0
ARKANSAS,1950,KILLED IN ACTION,147,22.818181818181817
ARKANSAS,1950,TOTAL,167,22.933333333333334
ARKANSAS,1951,ACCIDENT,3,22.0
ARKANSAS,1951,"DECLARED DEAD, CAPTURED, POW",19,26.5
ARKANSAS,1951,"DECLARED DEAD, MISSING IN ACTION, MIA",2,22.0
ARKANSAS,1951,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",18,21.5
ARKANSAS,1951,KILLED IN ACTION,135,23.0
ARKANSAS,1951,TOTAL,177,23.153846153846153
ARKANSAS,1952,ACCIDENT,1,20.0
ARKANSAS,1952,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",6,23.0
ARKANSAS,1952,KILLED IN ACTION,19,23.25
ARKANSAS,1952,TOTAL,26,22.666666666666668
ARKANSAS,1953,ACCIDENT,2,25.5
ARKANSAS,1953,"DECLARED DEAD, CAPTURED, POW",1,
ARKANSAS,1953,"DECLARED DEAD, MISSING IN ACTION, MIA",43,29.166666666666668
ARKANSAS,1953,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,
ARKANSAS,1953,KILLED IN ACTION,20,23.5
ARKANSAS,1953,TOTAL,68,27.5
ARKANSAS,1954,"DECLARED DEAD, CAPTURED, POW",1,40.0
ARKANSAS,1954,"DECLARED DEAD, MISSING IN ACTION, MIA",8,30.5
ARKANSAS,1954,KILLED IN ACTION,1,
ARKANSAS,1954,TOTAL,10,33.666666666666664
ARKANSAS,1961,"DECLARED DEAD, SMALL ARMS FIRE, CAPTURED, POW",1,38.0
ARKANSAS,1961,TOTAL,1,38.0
ARKANSAS,1963,"ACCIDENT, VEHICLE CRASH (MC)",1,19.0
ARKANSAS,1963,TOTAL,1,19.0
ARKANSAS,1964,"DECLARED DEAD, SMALL ARMS FIRE, CAPTURED, POW",1,24.0
ARKANSAS,1964,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",1,28.0
ARKANSAS,1964,"KILLED IN ACTION, EXPLOSIVE DEVICE",1,35.0
ARKANSAS,1964,TOTAL,3,29.0
ARKANSAS,1965,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",1,24.0
ARKANSAS,1965,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",2,32.0
ARKANSAS,1965,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,22.0
ARKANSAS,1965,KILLED IN ACTION,2,26.0
ARKANSAS,1965,"KILLED IN ACTION, GRENADE",3,24.333333333333332
ARKANSAS,1965,"KILLED IN ACTION, SMALL ARMS FIRE",2,20.0
ARKANSAS,1965,TOTAL,11,25.0
ARKANSAS,1966,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",1,30.0
ARKANSAS,1966,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",1,24.0
ARKANSAS,1966,"ACCIDENT, DROWNING",1,23.0
ARKANSAS,1966,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",1,30.0
ARKANSAS,1966,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",3,20.333333333333332
ARKANSAS,1966,"ACCIDENT, VEHICLE CRASH (MC)",2,19.5
ARKANSAS,1966,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,31.0
ARKANSAS,1966,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",3,26.666666666666668
ARKANSAS,1966,HOMICIDE,1,28.0
ARKANSAS,1966,"ILLNESS, HEART RELATED",1,37.0
ARKANSAS,1966,"ILLNESS, INFECTIOUS DISEASE",1,22.0
ARKANSAS,1966,KILLED IN ACTION,3,24.0
ARKANSAS,1966,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",1,28.0
ARKANSAS,1966,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",1,25.0
ARKANSAS,1966,"KILLED IN ACTION, EXPLOSIVE DEVICE",3,22.666666666666668
ARKANSAS,1966,"KILLED IN ACTION, GRENADE",11,23.09090909090909
ARKANSAS,1966,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",1,24.0
ARKANSAS,1966,"KILLED IN ACTION, SMALL ARMS FIRE",18,22.944444444444443
ARKANSAS,1966,TOTAL,54,23.87037037037037
ARKANSAS,1967,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",1,20.0
ARKANSAS,1967,"ACCIDENT, DROWNING",1,29.0
ARKANSAS,1967,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",3,21.666666666666668
ARKANSAS,1967,"ACCIDENT, OTHER ACCIDENT",2,20.5
ARKANSAS,1967,"ACCIDENT, SHIP/SUBMARINE ACCIDENT AT SEA (MC)",1,31.0
ARKANSAS,1967,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,39.0
ARKANSAS,1967,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,18.0
ARKANSAS,1967,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,22.0
ARKANSAS,1967,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",5,23.2
ARKANSAS,1967,"ILLNESS, INFECTIOUS DISEASE",1,26.0
ARKANSAS,1967,"ILLNESS, STROKE",1,39.0
ARKANSAS,1967,KILLED IN ACTION,12,28.0
ARKANSAS,1967,"KILLED IN ACTION, AIRCRAFT CRASH -- CREW (MC)",3,33.333333333333336
ARKANSAS,1967,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",9,23.11111111111111
ARKANSAS,1967,"KILLED IN ACTION, BURNS/SMOKE INHALATION",1,21.0
ARKANSAS,1967,"KILLED IN ACTION, DROWNING",2,20.0
ARKANSAS,1967,"KILLED IN ACTION, EXPLOSIVE DEVICE",12,23.0
ARKANSAS,1967,"KILLED IN ACTION, GRENADE",18,23.38888888888889
ARKANSAS,1967,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",3,24.333333333333332
ARKANSAS,1967,"KILLED IN ACTION, SMALL ARMS FIRE",39,21.743589743589745
ARKANSAS,1967,TOTAL,117,23.666666666666668
ARKANSAS,1968,ACCIDENT,1,20.0
ARKANSAS,1968,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",2,26.0
ARKANSAS,1968,"ACCIDENT, AIRCRAFT CRASH -- PASSENGER (MC)",2,28.5
ARKANSAS,1968,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",1,21.0
ARKANSAS,1968,"ACCIDENT, OTHER ACCIDENT",8,22.0
ARKANSAS,1968,"ACCIDENT, VEHICLE CRASH (MC)",3,21.666666666666668
ARKANSAS,1968,"DECLARED DEAD, AIRCRAFT CRASH -- CREW (MC), MISSING IN ACTION, MIA",1,43.0
ARKANSAS,1968,"DECLARED DEAD, AIRCRAFT CRASH -- PASSENGER (MC), MISSING IN ACTION, MIA",1,20.0
ARKANSAS,1968,"DECLARED DEAD, ARTILLERY/MORTAR/ROCKET, MISSING IN ACTION, MIA",1,26.0
ARKANSAS,1968,"DECLARED DEAD, CAPTURED, POW",1,33.0
ARKANSAS,1968,"DECLARED DEAD, MISSING IN ACTION, MIA",1,22.0
ARKANSAS,1968,"DIED OF WOUNDS, ARTILLERY/MORTAR/ROCKET, WOUNDED IN ACTION (VERY SERIOUS), WIA",4,24.5
ARKANSAS,1968,"DIED OF WOUNDS, EXPLOSIVE DEVICE, WOUNDED IN ACTION (VERY SERIOUS), WIA",4,21.5
ARKANSAS,1968,"DIED OF WOUNDS, GRENADE, WOUNDED IN ACTION (VERY SERIOUS), WIA",2,20.5
ARKANSAS,1968,"DIED OF WOUNDS, SMALL ARMS FIRE, WOUNDED IN ACTION (VERY SERIOUS), WIA",5,23.0
ARKANSAS,1968,"DIED OF WOUNDS, WOUNDED IN ACTION (VERY SERIOUS), WIA",1,20.0
ARKANSAS,1968,HOMICIDE,1,22.0
ARKANSAS,1968,"ILLNESS, INFECTIOUS DISEASE",2,34.0
ARKANSAS,1968,KILLED IN ACTION,9,20.88888888888889
ARKANSAS,1968,"KILLED IN ACTION, ARTILLERY/MORTAR/ROCKET",20,23.6
ARKANSAS,1968,"KILLED IN ACTION, BURNS/SMOKE INHALATION",1,20.0
ARKANSAS,1968,"KILLED IN ACTION, DROWNING",1,18.0
ARKANSAS,1968,"KILLED IN ACTION, EXPLOSIVE DEVICE",23,20.73913043478261
ARKANSAS,1968,"KILLED IN ACTION, GRENADE",25,22.56
ARKANSAS,1968,"KILLED IN ACTION, HELICOPTER CRASH -- CREW (MC)",5,22.0
ARKANSAS,1968,"KILLED IN ACTION, HELICOPTER CRASH -- PASSENGER (MC)",3,23.0
ARKANSAS,1968,"KILLED IN ACTION, SHIP/SUBMARINE ACCIDENT AT SEA (MC)",1,29.0
ARKANSAS,1968,"KILLED IN ACTION, SMALL ARMS FIRE",37,21.675675675675677
ARKANSAS,1968,SELF-INFLICTED,1,19.0
ARKANSAS,1968,TOTAL,167,22.473053892215567
ARKANSAS,1969,ACCIDENT,1,18.0
ARKANSAS,1969,"ACCIDENT, AIRCRAFT CRASH -- CREW (MC)",1,24.0
ARKANSAS,1969,"ACCIDENT, DROWNING",5,22.0
ARKANSAS,1969,"ACCIDENT, HELICOPTER CRASH -- CREW (MC)",2,21.0
ARKANSAS,1969,"ACCIDENT, HELICOPTER CRASH -- PASSENGER (MC)",1,24.0
ARKANSAS,1969,"ACCIDENT, OTHER ACCIDENT",7,23.0
ARKANSAS,1969,"ACCIDENT, VEHICLE CRASH (MC)",2,25.0
