artist_id,name_primary,chart_artist_name,artist_resolution,song_name,song_key,best_chart_year,best_chart_pos,all_chart_years,all_chart_positions,source_titles
artist_000126,Toby Keith,Toby Keith,existing_artist,Wish I Didn't Know Now,wish i didn t know now,1994,2,1994,2,1994 in country music
artist_000126,Toby Keith,Toby Keith,existing_artist,You Shouldn't Kiss Me Like This,you shouldn t kiss me like this,2001,1,2001,1,2001 in country music
artist_000079,Tommy Collins,Tommy Collins,existing_artist,Whatcha Gonna Do Now,whatcha gonna do now,1954,4,1954,4,Billboard Top Country & Western Records of 1954
artist_000079,Tommy Collins,Tommy Collins,existing_artist,You Better Not Do That,you better not do that,1954,2,1954,2,Billboard Top Country & Western Records of 1954
artist_001515,Tommy Overstreet,Tommy Overstreet,existing_artist,(Jeannie Marie) You Were a Lady,you were a lady,1974,3,1974,3,1974 in country music
artist_001515,Tommy Overstreet,Tommy Overstreet,existing_artist,If I Miss You Again Tonight,if i miss you again tonight,1974,8,1974,8,1974 in country music
artist_001527,Tony Booth (musician),Tony Booth,existing_artist,Workin' at the Car Wash Blues,workin at the car wash blues,1974,27,1974,27,1974 in country music
artist_001504,Trace Adkins,Trace Adkins,existing_artist,All I Ask For Anymore,all i ask for anymore,2009,14,2009,14,2009 in country music
artist_001504,Trace Adkins,Trace Adkins,existing_artist,I'm Tryin',i m tryin,2001,6,2001,6,2001 in country music
artist_001504,Trace Adkins,Trace Adkins,existing_artist,Just Fishin',just fishin,2011,6,2011,6,2011 in country music
artist_001504,Trace Adkins,Trace Adkins,existing_artist,Ladies Love Country Boys,ladies love country boys,2007,1,2007,1,2007 in country music
artist_001504,Trace Adkins,Trace Adkins,existing_artist,Lonely Won't Leave Me Alone,lonely won t leave me alone,1998,11,1998,11,1998 in country music
artist_001504,Trace Adkins,Trace Adkins,existing_artist,You're Gonna Miss This,you re gonna miss this,2008,1,2008,1,2008 in country music
artist_000656,Tracy Byrd,Tracy Byrd,existing_artist,I'm from the Country,i m from the country,1998,3,1998,3,1998 in country music
artist_000656,Tracy Byrd,Tracy Byrd,existing_artist,Lifestyles of the Not So Rich and Famous,lifestyles of the not so rich and famous,1994,4,1994,4,1994 in country music
artist_000656,Tracy Byrd,Tracy Byrd,existing_artist,Watermelon Crawl,watermelon crawl,1994,4,1994,4,1994 in country music
artist_000071,Tracy Lawrence,Tracy Lawrence,existing_artist,Find Out Who Your Friends Are,find out who your friends are,2007,1,2007,1,2007 in country music
artist_000071,Tracy Lawrence,Tracy Lawrence,existing_artist,I See It Now,i see it now,1994,2,1994,2,1994 in country music
artist_001062,Travis Denning,Travis Denning,existing_artist,After a Few,after a few,2020,7,2020,7,2020 in country music
artist_000124,Travis Tritt,Travis Tritt,existing_artist,Anymore,anymore,1991,1,1991,1,1991 in country music
artist_000124,Travis Tritt,Travis Tritt,existing_artist,Drift Off to Dream,drift off to dream,1991,3,1991,3,1991 in country music
artist_000124,Travis Tritt,Travis Tritt,existing_artist,Here's a Quarter (Call Someone Who Cares),here s a quarter,1991,2,1991,2,1991 in country music
artist_000124,Travis Tritt,Travis Tritt,existing_artist,It's a Great Day to Be Alive,it s a great day to be alive,2001,2,2001,2,2001 in country music
artist_000124,Travis Tritt,Travis Tritt,existing_artist,Still in Love with You,still in love with you,1998,23,1998,23,1998 in country music
artist_000124,Travis Tritt,Travis Tritt,existing_artist,Take It Easy,take it easy,1994,21,1994,21,1994 in country music
artist_001907,Trent Tomlinson,Trent Tomlinson,existing_artist,One Wing in the Fire,one wing in the fire,2007,11,2007,11,2007 in country music
artist_002240,Trey Lewis,Trey Lewis,existing_artist,Dicked Down in Dallas,dicked down in dallas,2020,12,2020,12,2020 in country music
artist_002141,Trick Pony,Trick Pony,existing_artist,On a Night Like This,on a night like this,2001,4,2001,4,2001 in country music
artist_002141,Trick Pony,Trick Pony,existing_artist,Pour Me,pour me,2001,12,2001,12,2001 in country music
artist_000924,Trisha Yearwood,Trisha Yearwood,existing_artist,"Heaven, Heartache, and the Power of Love",heaven heartache and the power of love,2007,19,2007,19,2007 in country music
artist_000924,Trisha Yearwood,Trisha Yearwood,existing_artist,I Would've Loved You Anyway,i would ve loved you anyway,2001,4,2001,4,2001 in country music
artist_000924,Trisha Yearwood,Trisha Yearwood,existing_artist,Like We Never Had a Broken Heart,like we never had a broken heart,1991,4,1991,4,1991 in country music
artist_000924,Trisha Yearwood,Trisha Yearwood,existing_artist,She's in Love with the Boy,she s in love with the boy,1991,1,1991,1,1991 in country music
artist_000924,Trisha Yearwood,Trisha Yearwood,existing_artist,XXX's and OOO's (An American Girl),xxx s and ooo s,1994,1,1994,1,1994 in country music
artist_000275,Tucker Beathard,Tucker Beathard,existing_artist,Rock On,rock on,2016,9,2016,9,2016 in country music
artist_000198,Tucker Wetmore,Tucker Wetmore,existing_artist,"3,2,1",3 2 1,2025,14,2025,14,2025 in country music
artist_000198,Tucker Wetmore,Tucker Wetmore,existing_artist,Wind Up Missin' You,wind up missin you,2025,6,2025,6,2025 in country music
artist_000762,Ty Herndon,Ty Herndon,existing_artist,A Man Holdin' On (To a Woman Lettin' Go),a man holdin on,1998,5,1998,5,1998 in country music
artist_000762,Ty Herndon,Ty Herndon,existing_artist,It Must Be Love,it must be love,1998,1,1998,1,1998 in country music
artist_001912,Tyler Farr,Tyler Farr,existing_artist,A Guy Walks Into a Bar,a guy walks into a bar,2015,7,2015,7,2015 in country music
artist_001912,Tyler Farr,Tyler Farr,existing_artist,Whiskey in My Water,whiskey in my water,2014,11,2014,11,2014 in country music
artist_000058,Tyler Hubbard,Tyler Hubbard,existing_artist,5 Foot 9,5 foot 9,2022,5,2022,5,2022 in country music
artist_000058,Tyler Hubbard,Tyler Hubbard,existing_artist,Back Then Right Now,back then right now,2024,9,2024,9,2024 in country music
artist_000058,Tyler Hubbard,Tyler Hubbard,existing_artist,Dancin' in the Country,dancin in the country,2023,6,2023,6,2023 in country music
artist_000058,Tyler Hubbard,Tyler Hubbard,existing_artist,Park,park,2025,24,2025,24,2025 in country music
artist_000054,Vern Gosdin,Vern Gosdin,existing_artist,Is It Raining at Your House,is it raining at your house,1991,10,1991,10,1991 in country music
artist_001545,Vince Gill,Vince Gill,existing_artist,Liza Jane,liza jane,1991,7,1991,7,1991 in country music
artist_001545,Vince Gill,Vince Gill,existing_artist,Tryin' to Get Over You,tryin to get over you,1994,1,1994,1,1994 in country music
artist_001545,Vince Gill,Vince Gill,existing_artist,Whenever You Come Around,whenever you come around,1994,2,1994,2,1994 in country music
artist_000438,Wade Hayes,Wade Hayes,existing_artist,How Do You Sleep at Night,how do you sleep at night,1998,13,1998,13,1998 in country music
artist_000438,Wade Hayes,Wade Hayes,existing_artist,The Day That She Left Tulsa (In a Chevy),the day that she left tulsa,1998,5,1998,5,1998 in country music
artist_001498,Walker Hayes,Walker Hayes,existing_artist,AA,aa,2022,3,2022,3,2022 in country music
artist_001498,Walker Hayes,Walker Hayes,existing_artist,Fancy Like,fancy like,2021,1,2021,1,2021 in country music
artist_001498,Walker Hayes,Walker Hayes,existing_artist,You Broke Up with Me,you broke up with me,2018,9,2018,9,2018 in country music
artist_000617,Warner Mack,Warner Mack,existing_artist,Is It Wrong (For Loving You),is it wrong,1957,9,1957|1958,9|9,1958 in country music|Billboard Top Country & Western Records of 1957
artist_000865,Warren Smith,Warren Smith,existing_artist,I Don't Believe I'll Fall in Love Today,i don t believe i ll fall in love today,1960,5,1960,5,1960 in country music
artist_001492,Warren Zeiders,Warren Zeiders,existing_artist,Pretty Little Poison,pretty little poison,2024,5,2024,5,2024 in country music
artist_000278,Waylon Jennings,Waylon Jennings,existing_artist,I'm a Ramblin' Man,i m a ramblin man,1974,2,1974,2,1974 in country music
artist_001855,Wayne Raney,Wayne Raney,existing_artist,Why Don't You Haul Off and Love Me,why don t you haul off and love me,1949,6,1949|1949,6|10,1949 in country music
artist_000210,Webb Pierce,Webb Pierce,existing_artist,'Cause I Love You,cause i love you,1956,27,1956,27,Billboard Top Country & Western Records of 1956
artist_000210,Webb Pierce,Webb Pierce,existing_artist,(Doin' the) Lover's Leap,lover s leap,1960,17,1960,17,1960 in country music
artist_000210,Webb Pierce,Webb Pierce,existing_artist,A Thousand Miles Ago,a thousand miles ago,1959,6,1959,6,1959 in country music
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Back Street Affair,back street affair,1952,1,1952|1953,1|11,Billboard Top Country & Western Records of 1952|Billboard Top Country & Western Records of 1953
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Bye Bye Love,bye bye love,1957,7,1957,7,Billboard Top Country & Western Records of 1957
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Crying Over You,crying over you,1958,3,1958,3,1958 in country music
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Drifting Texas Sand,drifting texas sand,1960,11,1960,11,1960 in country music
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Even Tho,even tho,1954,1,1954,1,Billboard Top Country & Western Records of 1954
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Fallen Angel,fallen angel,1960,4,1960,4,1960 in country music
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Falling Back to You,falling back to you,1958,10,1958,10,1958 in country music
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Holiday for Love,holiday for love,1957,3,1957,3,Billboard Top Country & Western Records of 1957
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Honky Tonk Song,honky tonk song,1957,1,1957,1,Billboard Top Country & Western Records of 1957
artist_000210,Webb Pierce,Webb Pierce,existing_artist,I Ain't Never,i ain t never,1959,2,1959,2,1959 in country music
artist_000210,Webb Pierce,Webb Pierce,existing_artist,I Don't Care,i don t care,1955,2,1955,2,Billboard Top Country & Western Records of 1955
artist_000210,Webb Pierce,Webb Pierce,existing_artist,I'll Go Alone,i ll go alone,1953,26,1953,26,Billboard Top Country & Western Records of 1953
artist_000210,Webb Pierce,Webb Pierce,existing_artist,I'm Tired,i m tired,1957,3,1957,3,Billboard Top Country & Western Records of 1957
artist_000210,Webb Pierce,Webb Pierce,existing_artist,If the Back Door Could Talk,if the back door could talk,1964,13,1964,13,1964 in country music
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Is It Wrong (For Loving You),is it wrong,1960,11,1960,11,1960 in country music
artist_000210,Webb Pierce,Webb Pierce,existing_artist,It's Been So Long,it s been so long,1953,1,1953,1,Billboard Top Country & Western Records of 1953
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Last Waltz,last waltz,1953,4,1953,4,Billboard Top Country & Western Records of 1953
artist_000210,Webb Pierce,Webb Pierce,existing_artist,"Love, Love, Love",love love love,1955,7,1955|1956,7|13,Billboard Top Country & Western Records of 1955|Billboard Top Country & Western Records of 1956
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Memory #1,memory 1,1964,2,1964,2,1964 in country music
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Missing You,missing you,1957,7,1957,7,Billboard Top Country & Western Records of 1957
artist_000210,Webb Pierce,Webb Pierce,existing_artist,More and More,more and more,1954,1,1954|1955,1|7,Billboard Top Country & Western Records of 1954|Billboard Top Country & Western Records of 1955
artist_000210,Webb Pierce,Webb Pierce,existing_artist,No Love Have I,no love have i,1960,4,1960,4,1960 in country music
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Slowly,slowly,1954,1,1954,1,Billboard Top Country & Western Records of 1954
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Sparkling Brown Eyes,sparkling brown eyes,1954,4,1954,4,Billboard Top Country & Western Records of 1954
artist_000210,Webb Pierce,Webb Pierce,existing_artist,That Heart Belongs to Me,that heart belongs to me,1952,1,1952,1,Billboard Top Country & Western Records of 1952
artist_000210,Webb Pierce,Webb Pierce,existing_artist,That's Me Without You,that s me without you,1953,29,1953,29,Billboard Top Country & Western Records of 1953
artist_000210,Webb Pierce,Webb Pierce,existing_artist,There Stands the Glass,there stands the glass,1953,1,1953|1954,1|1,Billboard Top Country & Western Records of 1953|Billboard Top Country & Western Records of 1954
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Wonderin',wonderin,1952,1,1952,1,Billboard Top Country & Western Records of 1952
artist_000210,Webb Pierce,Webb Pierce,existing_artist,Yes I Know Why,yes i know why,1956,10,1956,10,Billboard Top Country & Western Records of 1956
artist_000210,Webb Pierce,Webb Pierce,existing_artist,You'll Come Back,you ll come back,1958,10,1958,10,1958 in country music
artist_000724,William Michael Morgan,William Michael Morgan,existing_artist,I Met a Girl,i met a girl,2016,8,2016,8,2016 in country music
artist_000691,Wynn Stewart,Wynn Stewart,existing_artist,Wishful Thinking,wishful thinking,1960,5,1960,5,1960 in country music
artist_000927,Wynonna Judd,Wynonna,existing_artist,Come Some Rainy Day,come some rainy day,1998,14,1998,14,1998 in country music
artist_000927,Wynonna Judd,Wynonna Judd,existing_artist,Girls with Guitars,girls with guitars,1994,10,1994,10,1994 in country music
artist_000927,Wynonna Judd,Wynonna Judd,existing_artist,Is It Over Yet,is it over yet,1994,6,1994,6,1994 in country music
artist_000927,Wynonna Judd,Wynonna Judd,existing_artist,Rock Bottom,rock bottom,1994,2,1994,2,1994 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,All Alright,all alright,2014,24,2014,24,2014 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,Beautiful Drug,beautiful drug,2016,5,2016,5,2016 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,Castaway,castaway,2016,17,2016,17,2016 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,Chicken Fried,chicken fried,2008,1,2008,1,2008 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,Colder Weather,colder weather,2011,1,2011,1,2011 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,Goodbye in Her Eyes,goodbye in her eyes,2013,5,2013,5,2013 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,Homegrown,homegrown,2015,2,2015,2,2015 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,Jump Right In,jump right in,2013,13,2013,13,2013 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,Keep Me in Mind,keep me in mind,2011,1,2011,1,2011 in country music
artist_001315,Zac Brown Band,Zac Brown Band featuring Jimmy Buffett,existing_artist,Knee Deep,knee deep,2011,1,2011,1,2011 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,Loving You Easy,loving you easy,2015,4,2015,4,2015 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,No Hurry,no hurry,2012,2,2012,2,2012 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,Out in the Middle,out in the middle,2022,23,2022,23,2022 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,Same Boat,same boat,2021,8,2021,8,2021 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,Sweet Annie,sweet annie,2014,6,2014,6,2014 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,The Wind,the wind,2012,11,2012,11,2012 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,Toes,toes,2009,1,2009,1,2009 in country music
artist_001315,Zac Brown Band,Zac Brown Band,existing_artist,Whatever It Is,whatever it is,2009,2,2009,2,2009 in country music
artist_000202,Zach Top,Zach Top,existing_artist,I Never Lie,i never lie,2025,6,2025,6,2025 in country music
artist_000202,Zach Top,Zach Top,existing_artist,Sounds Like the Radio,sounds like the radio,2024,29,2024,29,2024 in country music
artist_001935,Zeke Manners,Zeke Manners and His Band,existing_artist,Sioux City Sue,sioux city sue,1946,7,1946,7,1946 in country music
artist_002451,A Thousand Horses,A Thousand Horses,new_artist,Smoke,smoke,2015,5,2015,5,2015 in country music
artist_002548,Adam Wakefield,Adam Wakefield,new_artist,I'm Sorry,i m sorry,2016,18,2016,18,2016 in country music
artist_002548,Adam Wakefield,Adam Wakefield,new_artist,Lonesome Broken and Blue,lonesome broken and blue,2016,14,2016,14,2016 in country music
artist_002558,Adrian Roland,Adrian Roland,new_artist,Imitation of Love,imitation of love,1960,19,1960,19,1960 in country music
artist_002559,Alan Riddle[1][2],Alan Riddle[1][2],new_artist,The Moon Is Crying,the moon is crying,1960,16,1960,16,1960 in country music
artist_002560,Andrews Sisters and Ernest Tubb,Andrews Sisters and Ernest Tubb,new_artist,I'm Bitin' My Fingernails and Thinking of You,i m bitin my fingernails and thinking of you,1949,18,1949,18,1949 in country music
artist_002561,Anita Carter Hank Snow,Anita Carter Hank Snow,new_artist,Bluebird Island,bluebird island,1951,4,1951,4,Billboard Top Country & Western Records of 1951
artist_002488,Anne Murray,Anne Murray,new_artist,A Love Song,a love song,1974,5,1974,5,1974 in country music
artist_002488,Anne Murray,Anne Murray,new_artist,Bluebird,bluebird,1991,39,1991,39,1991 in country music
artist_002488,Anne Murray,Anne Murray,new_artist,He Thinks I Still Care,he thinks i still care,1974,11,1974,11,1974 in country music
artist_002488,Anne Murray,Anne Murray,new_artist,Son of a Rotten Gambler,son of a rotten gambler,1974,5,1974,5,1974 in country music
artist_002562,"Artists of Then, Now & Forever","Artists of Then, Now & Forever",new_artist,Forever Country,forever country,2016,1,2016,1,2016 in country music
artist_002503,Baillie & the Boys,Baillie & the Boys,new_artist,Treat Me Like a Stranger,treat me like a stranger,1991,18,1991,18,1991 in country music
artist_002563,Bebe Rexha & Florida Georgia Line,Bebe Rexha & Florida Georgia Line,new_artist,Meant to Be,meant to be,2018,1,2018,1,2018 in country music
artist_002564,Betty Foley[1],Betty Foley[1],new_artist,Old Moon,old moon,1959,7,1959,7,1959 in country music
artist_002457,Big & Rich,Big & Rich,new_artist,Look at You,look at you,2014,13,2014,13,2014 in country music
artist_002457,Big & Rich,Big & Rich,new_artist,Lost in This Moment,lost in this moment,2007,1,2007,1,2007 in country music
artist_002457,Big & Rich,Big & Rich featuring Tim McGraw,new_artist,Lovin' Lately,lovin lately,2016,19,2016,19,2016 in country music
artist_002457,Big & Rich,Big & Rich,new_artist,Run Away with You,run away with you,2015,17,2015,17,2015 in country music
artist_002457,Big & Rich,Big & Rich,new_artist,That's Why I Pray,that s why i pray,2012,16,2012,16,2012 in country music
artist_002565,BigXthaPlug featuring Bailey Zimmerman,BigXthaPlug featuring Bailey Zimmerman,new_artist,All the Way,all the way,2025,1,2025,1,2025 in country music
artist_002565,BigXthaPlug featuring Bailey Zimmerman,BigXthaPlug featuring Ella Langley,new_artist,Hell at Night,hell at night,2025,8,2025,8,2025 in country music
artist_002514,Bill Justis,Bill Justis,new_artist,Raunchy,raunchy,1957,6,1957|1958,6|6,1958 in country music|Billboard Top Country & Western Records of 1957
artist_002566,Bill Leatherwood,Bill Leatherwood,new_artist,The Long Walk,the long walk,1960,11,1960,11,1960 in country music
artist_002473,Blackhawk,BlackHawk,new_artist,Every Once in a While,every once in a while,1994,2,1994,2,1994 in country music
artist_002473,Blackhawk,BlackHawk,new_artist,Goodbye Says It All,goodbye says it all,1994,11,1994,11,1994 in country music
artist_002473,Blackhawk,BlackHawk,new_artist,I Sure Can Smell the Rain,i sure can smell the rain,1994,9,1994,9,1994 in country music
artist_002567,Bob Wills and Tommy Duncan,Bob Wills and Tommy Duncan,new_artist,Heart to Heart Talk,heart to heart talk,1960,5,1960,5,1960 in country music
artist_002568,"Bobby Bare and Bobby Bare, Jr.","Bobby Bare and Bobby Bare, Jr.",new_artist,"Daddy, What If",daddy what if,1974,2,1974,2,1974 in country music
artist_002439,Bonnie Lou,Bonnie Lou,new_artist,Seven Lonely Days,seven lonely days,1953,29,1953,29,Billboard Top Country & Western Records of 1953
artist_002439,Bonnie Lou,Bonnie Lou,new_artist,Tennessee Wig Walk,tennessee wig walk,1953,27,1953,27,Billboard Top Country & Western Records of 1953
artist_002569,Brantley Gilbert and Lindsay Ell,Brantley Gilbert and Lindsay Ell,new_artist,What Happens in a Small Town,what happens in a small town,2019,7,2019,7,2019 in country music
artist_002529,Brian Shaw,Brian Shaw,new_artist,Here We Go Again,here we go again,1974,17,1974,17,1974 in country music
artist_002448,Brothers Osborne,Brothers Osborne,new_artist,All Night,all night,2021,25,2021,25,2021 in country music
artist_002448,Brothers Osborne,Brothers Osborne,new_artist,Stay a Little Longer,stay a little longer,2016,4,2016,4,2016 in country music
artist_002528,Bryan Martin,Bryan Martin,new_artist,We Ride,we ride,2024,16,2024,16,2024 in country music
artist_002570,Bud Logan and Wilma Burgess,Bud Logan and Wilma Burgess,new_artist,Wake Me Into Love,wake me into love,1974,14,1974,14,1974 in country music
artist_002504,Carl Butler and Pearl,Carl Butler and Pearl,new_artist,I'm Hanging Up the Phone,i m hanging up the phone,1964,14,1964,14,1964 in country music
artist_002504,Carl Butler and Pearl,Carl Butler and Pearl,new_artist,Too Late to Try Again,too late to try again,1964,9,1964,9,1964 in country music
artist_002571,Carly Pearce & Lee Brice,Carly Pearce & Lee Brice,new_artist,I Hope You're Happy Now,i hope you re happy now,2020,5,2020,5,2020 in country music
artist_002572,Carly Pearce and Ashley McBryde,Carly Pearce and Ashley McBryde,new_artist,Never Wanted to Be That Girl,never wanted to be that girl,2022,13,2022,13,2022 in country music
artist_002489,Carolyn Dawn Johnson,Carolyn Dawn Johnson,new_artist,Complicated,complicated,2001,5,2001,5,2001 in country music
artist_002490,Chris Cummings,Chris Cummings,new_artist,The Kind of Heart That Breaks,the kind of heart that breaks,1998,50,1998,50,1998 in country music
artist_002573,Chris Young and Kane Brown,Chris Young and Kane Brown,new_artist,Famous Friends,famous friends,2021,2,2021,2,2021 in country music
artist_002574,Clyde Beavers,Clyde Beavers,new_artist,Here I Am Drunk Again,here i am drunk again,1960,13,1960,13,1960 in country music
artist_002575,Cody Johnson and Carrie Underwood,Cody Johnson and Carrie Underwood,new_artist,I'm Gonna Love You,i m gonna love you,2025,7,2025,7,2025 in country music
artist_002576,Cole Swindell and Lainey Wilson,Cole Swindell and Lainey Wilson,new_artist,Never Say Never,never say never,2022,2,2022,2,2022 in country music
artist_002464,Confederate Railroad,Confederate Railroad,new_artist,Daddy Never Was the Cadillac Kind,daddy never was the cadillac kind,1994,9,1994,9,1994 in country music
artist_002464,Confederate Railroad,Confederate Railroad,new_artist,Elvis and Andy,elvis and andy,1994,20,1994,20,1994 in country music
artist_002491,Crystal Shawanda,Crystal Shawanda,new_artist,You Can Let Go,you can let go,2008,21,2008,21,2008 in country music
artist_002522,Darrell Glenn,Darrell Glenn,new_artist,Crying in the Chapel,crying in the chapel,1953,24,1953,24,Billboard Top Country & Western Records of 1953
artist_002549,David Houston and Barbara Mandrell,David Houston and Barbara Mandrell,new_artist,"I Love You, I Love You",i love you i love you,1974,6,1974,6,1974 in country music
artist_002549,David Houston and Barbara Mandrell,David Houston and Barbara Mandrell,new_artist,Ten Commandments of Love,ten commandments of love,1974,14,1974,14,1974 in country music
artist_002577,David Lee Murphy & Kenny Chesney,David Lee Murphy & Kenny Chesney,new_artist,Everything's Gonna Be Alright,everything s gonna be alright,2018,9,2018,9,2018 in country music
artist_002578,Delmore Brothers,Delmore Brothers,new_artist,Blues Stay Away From Me,blues stay away from me,1950,22,1950,22,Billboard Top Country & Western Records of 1950
artist_002445,Diamond Rio,Diamond Rio,new_artist,Imagine That,imagine that,1998,4,1998,4,1998 in country music
artist_002445,Diamond Rio,Diamond Rio,new_artist,Love a Little Stronger,love a little stronger,1994,2,1994,2,1994 in country music
artist_002445,Diamond Rio,Diamond Rio,new_artist,Meet in the Middle,meet in the middle,1991,1,1991,1,1991 in country music
artist_002445,Diamond Rio,Diamond Rio,new_artist,"Mirror, Mirror",mirror mirror,1991,3,1991,3,1991 in country music
artist_002445,Diamond Rio,Diamond Rio,new_artist,One More Day,one more day,2001,1,2001,1,2001 in country music
artist_002445,Diamond Rio,Diamond Rio,new_artist,Sawmill Road,sawmill road,1994,21,1994,21,1994 in country music
artist_002445,Diamond Rio,Diamond Rio,new_artist,Sweet Summer,sweet summer,2001,18,2001,18,2001 in country music
artist_002445,Diamond Rio,Diamond Rio,new_artist,You're Gone,you re gone,1998,4,1998,4,1998 in country music
artist_002492,Diana Trask,Diana Trask,new_artist,Lean It All on Me,lean it all on me,1974,13,1974,13,1974 in country music
artist_002492,Diana Trask,Diana Trask,new_artist,When I Get My Hands on You,when i get my hands on you,1974,16,1974,16,1974 in country music
artist_002579,"Diplo, Jessie Murph and Polo G","Diplo, Jessie Murph and Polo G",new_artist,Heartbroken,heartbroken,2023,14,2023,14,2023 in country music
artist_002516,Dorothy Shay,Dorothy Shay,new_artist,Feudin' And Fightin',feudin and fightin,1947,16,1947,16,1947 in country music
artist_002438,Duane Eddy,Duane Eddy,new_artist,Rebel-'Rouser,rebel rouser,1958,17,1958,17,1958 in country music
artist_002580,"Eddy Arnold, Hugo Winterhalter","Eddy Arnold, Hugo Winterhalter",new_artist,The Cattle Call,the cattle call,1955,6,1955,6,Billboard Top Country & Western Records of 1955
artist_002542,"Eddy Arnold, The Tennessee Plowboy and His Guitar","Eddy Arnold, The Tennessee Plowboy and His Guitar",new_artist,Don't Rob Another Man's Castle,don t rob another man s castle,1949,3,1949,3,1949 in country music
artist_002542,"Eddy Arnold, The Tennessee Plowboy and His Guitar","Eddy Arnold, The Tennessee Plowboy and His Guitar",new_artist,I'm Throwing Rice (At The Girl That I Love),i m throwing rice,1949,7,1949,7,1949 in country music
artist_002542,"Eddy Arnold, The Tennessee Plowboy and His Guitar","Eddy Arnold, The Tennessee Plowboy and His Guitar",new_artist,One Kiss Too Many,one kiss too many,1949,11,1949,11,1949 in country music
artist_002542,"Eddy Arnold, The Tennessee Plowboy and His Guitar","Eddy Arnold, The Tennessee Plowboy and His Guitar",new_artist,The Echo of Your Footsteps,the echo of your footsteps,1949,13,1949,13,1949 in country music
artist_002542,"Eddy Arnold, The Tennessee Plowboy and His Guitar","Eddy Arnold, The Tennessee Plowboy and His Guitar",new_artist,Then I Turned and Walked Slowly Away,then i turned and walked slowly away,1948,10,1948,10,1948 in country music
artist_002542,"Eddy Arnold, The Tennessee Plowboy and His Guitar","Eddy Arnold, The Tennessee Plowboy and His Guitar",new_artist,There's Not A Thing (I Wouldn't Do For You),there s not a thing,1949,23,1949,23,1949 in country music
artist_002461,Edens Edge,Edens Edge,new_artist,Amen,amen,2011,18,2011,18,2011 in country music
artist_002462,Eli Young Band,Eli Young Band,new_artist,Always the Love Songs,always the love songs,2009,11,2009,11,2009 in country music
artist_002462,Eli Young Band,Eli Young Band,new_artist,Crazy Girl,crazy girl,2011,1,2011,1,2011 in country music
artist_002462,Eli Young Band,Eli Young Band,new_artist,Drunk Last Night,drunk last night,2013,3,2013,3,2013 in country music
artist_002462,Eli Young Band,Eli Young Band,new_artist,Dust,dust,2014,19,2014,19,2014 in country music
artist_002462,Eli Young Band,Eli Young Band,new_artist,Even If It Breaks Your Heart,even if it breaks your heart,2012,1,2012,1,2012 in country music
artist_002462,Eli Young Band,Eli Young Band,new_artist,Love Ain't,love ain t,2019,8,2019,8,2019 in country music
artist_002581,Elle King & Miranda Lambert,Elle King & Miranda Lambert,new_artist,Drunk (And I Don't Wanna Go Home),drunk,2022,6,2022,6,2022 in country music
artist_002582,Elmer Snodgrass,Elmer Snodgrass,new_artist,Until Today,until today,1960,20,1960,20,1960 in country music
artist_002500,Emerson Drive,Emerson Drive,new_artist,Belongs to You,belongs to you,2009,32,2009,32,2009 in country music
artist_002500,Emerson Drive,Emerson Drive,new_artist,Moments,moments,2007,1,2007,1,2007 in country music
artist_002583,Ernest Tubb and Loretta Lynn,Ernest Tubb and Loretta Lynn,new_artist,Mr. and Mrs. Used to Be,mr and mrs used to be,1964,11,1964,11,1964 in country music
