artist_id,name_primary,source_role,source_name,evidence_urls
artist_000821,Marvin Rainwater,primary,Wikidata,https://www.wikidata.org/wiki/Q330093|https://en.wikipedia.org/wiki/Marvin_Rainwater|https://musicbrainz.org/artist/7089f88e-6d18-48df-bfe1-62d23e88f404
artist_000821,Marvin Rainwater,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q330093|https://en.wikipedia.org/wiki/Marvin_Rainwater|https://musicbrainz.org/artist/7089f88e-6d18-48df-bfe1-62d23e88f404
artist_000822,Alyssa Micaela,primary,Wikidata,https://www.wikidata.org/wiki/Q33044342|https://en.wikipedia.org/wiki/Alyssa_Micaela|https://musicbrainz.org/artist/fb203967-03cd-4e18-8f6f-5823e9c1d239
artist_000822,Alyssa Micaela,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q33044342|https://en.wikipedia.org/wiki/Alyssa_Micaela|https://musicbrainz.org/artist/fb203967-03cd-4e18-8f6f-5823e9c1d239
artist_000823,Stuart Duncan,primary,Wikidata,https://www.wikidata.org/wiki/Q3307638|https://en.wikipedia.org/wiki/Stuart_Duncan|https://musicbrainz.org/artist/04488675-7446-4cae-89cf-82c0ca069ed6
artist_000823,Stuart Duncan,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q3307638|https://en.wikipedia.org/wiki/Stuart_Duncan|https://musicbrainz.org/artist/04488675-7446-4cae-89cf-82c0ca069ed6
artist_000824,Michael Bacon,primary,Wikidata,https://www.wikidata.org/wiki/Q3308009|https://en.wikipedia.org/wiki/Michael_Bacon_(composer)|https://musicbrainz.org/artist/dd6d4a82-2cc4-4536-b3e0-73ec2df90334
artist_000824,Michael Bacon,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q3308009|https://en.wikipedia.org/wiki/Michael_Bacon_(composer)|https://musicbrainz.org/artist/dd6d4a82-2cc4-4536-b3e0-73ec2df90334
artist_000825,Mickey Newbury,primary,Wikidata,https://www.wikidata.org/wiki/Q3311884|https://en.wikipedia.org/wiki/Mickey_Newbury|https://musicbrainz.org/artist/d347a10f-6675-48dd-9615-b839c2ac0210
artist_000825,Mickey Newbury,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q3311884|https://en.wikipedia.org/wiki/Mickey_Newbury|https://musicbrainz.org/artist/d347a10f-6675-48dd-9615-b839c2ac0210
artist_000826,Robert Earl Keen,primary,Wikidata,https://www.wikidata.org/wiki/Q333014|https://en.wikipedia.org/wiki/Robert_Earl_Keen|https://musicbrainz.org/artist/c81d48a8-5c86-4160-b3d4-1275e7ba3212
artist_000826,Robert Earl Keen,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q333014|https://en.wikipedia.org/wiki/Robert_Earl_Keen|https://musicbrainz.org/artist/c81d48a8-5c86-4160-b3d4-1275e7ba3212
artist_000827,Mitchell Tenpenny,primary,Wikidata,https://www.wikidata.org/wiki/Q33854640|https://en.wikipedia.org/wiki/Mitchell_Tenpenny|https://musicbrainz.org/artist/5623ae6e-fd11-48d5-8a03-7b2e89d865e3
artist_000827,Mitchell Tenpenny,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q33854640|https://en.wikipedia.org/wiki/Mitchell_Tenpenny|https://musicbrainz.org/artist/5623ae6e-fd11-48d5-8a03-7b2e89d865e3
artist_000828,"David ""Stringbean"" Akeman",primary,Wikidata,"https://www.wikidata.org/wiki/Q3398247|https://en.wikipedia.org/wiki/David_""Stringbean""_Akeman|https://musicbrainz.org/artist/e3f0cfca-eb08-4031-b7b6-6c7c78c0deaa"
artist_000828,"David ""Stringbean"" Akeman",seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee|Category:Country musicians from Kentucky,"https://www.wikidata.org/wiki/Q3398247|https://en.wikipedia.org/wiki/David_""Stringbean""_Akeman|https://musicbrainz.org/artist/e3f0cfca-eb08-4031-b7b6-6c7c78c0deaa"
artist_000829,Gene Autry,primary,Wikidata,https://www.wikidata.org/wiki/Q342723|https://en.wikipedia.org/wiki/Gene_Autry|https://musicbrainz.org/artist/675b7627-6b5d-4a46-a728-785cb24a299e
artist_000829,Gene Autry,seed,Category:American country singer-songwriters|Category:Country musicians from Texas|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q342723|https://en.wikipedia.org/wiki/Gene_Autry|https://musicbrainz.org/artist/675b7627-6b5d-4a46-a728-785cb24a299e
artist_000830,Pat Boone,primary,Wikidata,https://www.wikidata.org/wiki/Q342778|https://en.wikipedia.org/wiki/Pat_Boone|https://musicbrainz.org/artist/52e94208-f7c8-4e07-97ed-d5edeb0cfe60
artist_000830,Pat Boone,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q342778|https://en.wikipedia.org/wiki/Pat_Boone|https://musicbrainz.org/artist/52e94208-f7c8-4e07-97ed-d5edeb0cfe60
artist_000831,John Rich,primary,Wikidata,https://www.wikidata.org/wiki/Q3456867|https://en.wikipedia.org/wiki/John_Rich|https://musicbrainz.org/artist/f09709e6-8505-4d3b-ad18-efaa3d35f9dc
artist_000831,John Rich,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q3456867|https://en.wikipedia.org/wiki/John_Rich|https://musicbrainz.org/artist/f09709e6-8505-4d3b-ad18-efaa3d35f9dc
artist_000832,Ed Bruce,primary,Wikidata,https://www.wikidata.org/wiki/Q346085|https://en.wikipedia.org/wiki/Ed_Bruce|https://musicbrainz.org/artist/3d546613-9330-4e1a-8d62-6deab7bb9db5
artist_000832,Ed Bruce,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q346085|https://en.wikipedia.org/wiki/Ed_Bruce|https://musicbrainz.org/artist/3d546613-9330-4e1a-8d62-6deab7bb9db5
artist_000833,J. D. Souther,primary,Wikidata,https://www.wikidata.org/wiki/Q346374|https://en.wikipedia.org/wiki/JD_Souther|https://musicbrainz.org/artist/81e2f4b1-4b48-4bdb-9717-4180e0f1ebc2
artist_000833,J. D. Souther,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q346374|https://en.wikipedia.org/wiki/JD_Souther|https://musicbrainz.org/artist/81e2f4b1-4b48-4bdb-9717-4180e0f1ebc2
artist_000834,Scott H. Biram,primary,Wikidata,https://www.wikidata.org/wiki/Q3476227|https://en.wikipedia.org/wiki/Scott_H._Biram|https://musicbrainz.org/artist/5ccfbbf2-62da-4e38-b1ba-b4f798ada177
artist_000834,Scott H. Biram,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q3476227|https://en.wikipedia.org/wiki/Scott_H._Biram|https://musicbrainz.org/artist/5ccfbbf2-62da-4e38-b1ba-b4f798ada177
artist_000835,Scott Reeves,primary,Wikidata,https://www.wikidata.org/wiki/Q3476296|https://en.wikipedia.org/wiki/Scott_Reeves|https://musicbrainz.org/artist/5abaaa47-5294-49e8-8a1a-1ae83b708235
artist_000835,Scott Reeves,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q3476296|https://en.wikipedia.org/wiki/Scott_Reeves|https://musicbrainz.org/artist/5abaaa47-5294-49e8-8a1a-1ae83b708235
artist_000836,Steve Azar,primary,Wikidata,https://www.wikidata.org/wiki/Q3498845|https://en.wikipedia.org/wiki/Steve_Azar|https://musicbrainz.org/artist/ee1bfbfd-1c2c-46fc-b982-8622f1237c53
artist_000836,Steve Azar,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q3498845|https://en.wikipedia.org/wiki/Steve_Azar|https://musicbrainz.org/artist/ee1bfbfd-1c2c-46fc-b982-8622f1237c53
artist_000837,Sleepy LaBeef,primary,Wikidata,https://www.wikidata.org/wiki/Q351869|https://en.wikipedia.org/wiki/Sleepy_LaBeef|https://musicbrainz.org/artist/b2785b92-fcdc-4dc0-be86-49aaf96b7b39
artist_000837,Sleepy LaBeef,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q351869|https://en.wikipedia.org/wiki/Sleepy_LaBeef|https://musicbrainz.org/artist/b2785b92-fcdc-4dc0-be86-49aaf96b7b39
artist_000838,Warren Smith,primary,Wikidata,https://www.wikidata.org/wiki/Q352164|https://en.wikipedia.org/wiki/Warren_Smith_(singer)|https://musicbrainz.org/artist/faac6919-9883-420b-812d-33cb207522e5
artist_000838,Warren Smith,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q352164|https://en.wikipedia.org/wiki/Warren_Smith_(singer)|https://musicbrainz.org/artist/faac6919-9883-420b-812d-33cb207522e5
artist_000839,David Eugene Edwards,primary,Wikidata,https://www.wikidata.org/wiki/Q352895|https://en.wikipedia.org/wiki/David_Eugene_Edwards|https://musicbrainz.org/artist/567533af-f026-4923-b5d3-16fd50776b69
artist_000839,David Eugene Edwards,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q352895|https://en.wikipedia.org/wiki/David_Eugene_Edwards|https://musicbrainz.org/artist/567533af-f026-4923-b5d3-16fd50776b69
artist_000840,Mark Olson,primary,Wikidata,https://www.wikidata.org/wiki/Q355588|https://en.wikipedia.org/wiki/Mark_Olson_(musician)|https://musicbrainz.org/artist/51655104-6963-4a60-a7db-c2c6de58f65d
artist_000840,Mark Olson,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q355588|https://en.wikipedia.org/wiki/Mark_Olson_(musician)|https://musicbrainz.org/artist/51655104-6963-4a60-a7db-c2c6de58f65d
artist_000841,Jimmy Martin,primary,Wikidata,https://www.wikidata.org/wiki/Q355915|https://en.wikipedia.org/wiki/Jimmy_Martin|https://musicbrainz.org/artist/ee850327-b528-4922-93e8-0c59a21ef50e
artist_000841,Jimmy Martin,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q355915|https://en.wikipedia.org/wiki/Jimmy_Martin|https://musicbrainz.org/artist/ee850327-b528-4922-93e8-0c59a21ef50e
artist_000842,Tim McGraw,primary,Wikidata,https://www.wikidata.org/wiki/Q356487|https://en.wikipedia.org/wiki/Tim_McGraw|https://musicbrainz.org/artist/7e5cfc9a-e9e1-46f1-b81a-861b12049488
artist_000842,Tim McGraw,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q356487|https://en.wikipedia.org/wiki/Tim_McGraw|https://musicbrainz.org/artist/7e5cfc9a-e9e1-46f1-b81a-861b12049488
artist_000843,Levon Helm,primary,Wikidata,https://www.wikidata.org/wiki/Q356986|https://en.wikipedia.org/wiki/Levon_Helm|https://musicbrainz.org/artist/392baa89-ea47-4de6-8dc0-fdac3ec85509
artist_000843,Levon Helm,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q356986|https://en.wikipedia.org/wiki/Levon_Helm|https://musicbrainz.org/artist/392baa89-ea47-4de6-8dc0-fdac3ec85509
artist_000844,Jim Reeves,primary,Wikidata,https://www.wikidata.org/wiki/Q362435|https://en.wikipedia.org/wiki/Jim_Reeves|https://musicbrainz.org/artist/2c05faf7-5cc8-4476-9daa-d177ad75cd34
artist_000844,Jim Reeves,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q362435|https://en.wikipedia.org/wiki/Jim_Reeves|https://musicbrainz.org/artist/2c05faf7-5cc8-4476-9daa-d177ad75cd34
artist_000845,Arthur Smith,primary,Wikidata,"https://www.wikidata.org/wiki/Q363822|https://en.wikipedia.org/wiki/Arthur_""Guitar_Boogie""_Smith|https://musicbrainz.org/artist/4a06ee5e-d7e2-4e1e-9c48-c5d0d1716371"
artist_000845,Arthur Smith,seed,Category:American country singer-songwriters,"https://www.wikidata.org/wiki/Q363822|https://en.wikipedia.org/wiki/Arthur_""Guitar_Boogie""_Smith|https://musicbrainz.org/artist/4a06ee5e-d7e2-4e1e-9c48-c5d0d1716371"
artist_000846,Bobby Russell,primary,Wikidata,https://www.wikidata.org/wiki/Q3641411|https://en.wikipedia.org/wiki/Bobby_Russell|https://musicbrainz.org/artist/e84bbd0d-c397-4505-a27a-6795f697e1fc
artist_000846,Bobby Russell,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q3641411|https://en.wikipedia.org/wiki/Bobby_Russell|https://musicbrainz.org/artist/e84bbd0d-c397-4505-a27a-6795f697e1fc
artist_000847,Buddy Jewell,primary,Wikidata,https://www.wikidata.org/wiki/Q3646456|https://en.wikipedia.org/wiki/Buddy_Jewell|https://musicbrainz.org/artist/82fd64c3-2f95-4dfa-a6cc-a75005005c55
artist_000847,Buddy Jewell,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q3646456|https://en.wikipedia.org/wiki/Buddy_Jewell|https://musicbrainz.org/artist/82fd64c3-2f95-4dfa-a6cc-a75005005c55
artist_000848,Lee Hazlewood,primary,Wikidata,https://www.wikidata.org/wiki/Q364781|https://en.wikipedia.org/wiki/Lee_Hazlewood|https://musicbrainz.org/artist/56d9908f-548e-40c1-837f-cd006d79d3a0
artist_000848,Lee Hazlewood,seed,Category:American country singer-songwriters|Category:Country musicians from Texas|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q364781|https://en.wikipedia.org/wiki/Lee_Hazlewood|https://musicbrainz.org/artist/56d9908f-548e-40c1-837f-cd006d79d3a0
artist_000849,Bret Michaels,primary,Wikidata,https://www.wikidata.org/wiki/Q365042|https://en.wikipedia.org/wiki/Bret_Michaels|https://musicbrainz.org/artist/4d4af9d3-3775-4f87-8f7c-abc198a64018
artist_000849,Bret Michaels,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q365042|https://en.wikipedia.org/wiki/Bret_Michaels|https://musicbrainz.org/artist/4d4af9d3-3775-4f87-8f7c-abc198a64018
artist_000850,Adolph Hofner,primary,Wikidata,https://www.wikidata.org/wiki/Q365403|https://en.wikipedia.org/wiki/Adolph_Hofner|https://musicbrainz.org/artist/c6b33d88-4c2f-4453-a781-e0abb4de7a69
artist_000850,Adolph Hofner,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q365403|https://en.wikipedia.org/wiki/Adolph_Hofner|https://musicbrainz.org/artist/c6b33d88-4c2f-4453-a781-e0abb4de7a69
artist_000851,Jimmie Rodgers,primary,Wikidata,https://www.wikidata.org/wiki/Q366358|https://en.wikipedia.org/wiki/Jimmie_Rodgers|https://musicbrainz.org/artist/394492c0-cecf-40a8-b676-0e5706317fab
artist_000851,Jimmie Rodgers,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q366358|https://en.wikipedia.org/wiki/Jimmie_Rodgers|https://musicbrainz.org/artist/394492c0-cecf-40a8-b676-0e5706317fab
artist_000852,George Strait,primary,Wikidata,https://www.wikidata.org/wiki/Q366584|https://en.wikipedia.org/wiki/George_Strait|https://musicbrainz.org/artist/5ab2cf34-517e-48eb-b3a5-34e1cbcd600a
artist_000852,George Strait,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q366584|https://en.wikipedia.org/wiki/George_Strait|https://musicbrainz.org/artist/5ab2cf34-517e-48eb-b3a5-34e1cbcd600a
artist_000853,Roy Rogers,primary,Wikidata,https://www.wikidata.org/wiki/Q367129|https://en.wikipedia.org/wiki/Roy_Rogers|https://musicbrainz.org/artist/5a2e5b57-b8d6-46d3-9b9b-1c7c575102ba
artist_000853,Roy Rogers,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q367129|https://en.wikipedia.org/wiki/Roy_Rogers|https://musicbrainz.org/artist/5a2e5b57-b8d6-46d3-9b9b-1c7c575102ba
artist_000854,Ernest Ashworth,primary,Wikidata,https://www.wikidata.org/wiki/Q367410|https://en.wikipedia.org/wiki/Ernest_Ashworth|https://musicbrainz.org/artist/1b2d5450-6152-4aff-8061-a88f36a6fbbe
artist_000854,Ernest Ashworth,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q367410|https://en.wikipedia.org/wiki/Ernest_Ashworth|https://musicbrainz.org/artist/1b2d5450-6152-4aff-8061-a88f36a6fbbe
artist_000855,Don Rich,primary,Wikidata,https://www.wikidata.org/wiki/Q369138|https://en.wikipedia.org/wiki/Don_Rich|https://musicbrainz.org/artist/aabceab2-5c80-4283-a072-f44b06df8dc6
artist_000855,Don Rich,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q369138|https://en.wikipedia.org/wiki/Don_Rich|https://musicbrainz.org/artist/aabceab2-5c80-4283-a072-f44b06df8dc6
artist_000856,David Rodriguez,primary,Wikidata,https://www.wikidata.org/wiki/Q3703317|https://en.wikipedia.org/wiki/David_Rodriguez_(singer-songwriter)|https://musicbrainz.org/artist/118ee4c2-6600-4fb4-9ee0-549533d01f20
artist_000856,David Rodriguez,seed,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q3703317|https://en.wikipedia.org/wiki/David_Rodriguez_(singer-songwriter)|https://musicbrainz.org/artist/118ee4c2-6600-4fb4-9ee0-549533d01f20
artist_000857,Dorsey Burnette,primary,Wikidata,https://www.wikidata.org/wiki/Q374936|https://en.wikipedia.org/wiki/Dorsey_Burnette|https://musicbrainz.org/artist/fde67061-08ed-43d1-bd77-29b13095d9ee
artist_000857,Dorsey Burnette,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q374936|https://en.wikipedia.org/wiki/Dorsey_Burnette|https://musicbrainz.org/artist/fde67061-08ed-43d1-bd77-29b13095d9ee
artist_000858,Dudley Connell,primary,Wikidata,https://www.wikidata.org/wiki/Q37996899|https://en.wikipedia.org/wiki/Dudley_Connell|https://musicbrainz.org/artist/6ef45340-0b62-4a14-aa6b-50326b65a362
artist_000858,Dudley Connell,seed,Category:American country singers,https://www.wikidata.org/wiki/Q37996899|https://en.wikipedia.org/wiki/Dudley_Connell|https://musicbrainz.org/artist/6ef45340-0b62-4a14-aa6b-50326b65a362
artist_000859,Jessi Alexander,primary,Wikidata,https://www.wikidata.org/wiki/Q3808128|https://en.wikipedia.org/wiki/Jessi_Alexander|https://musicbrainz.org/artist/d3a67aed-a46e-4368-9261-b18bc773da12
artist_000859,Jessi Alexander,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q3808128|https://en.wikipedia.org/wiki/Jessi_Alexander|https://musicbrainz.org/artist/d3a67aed-a46e-4368-9261-b18bc773da12
artist_000860,Joe Don Rooney,primary,Wikidata,https://www.wikidata.org/wiki/Q3808652|https://en.wikipedia.org/wiki/Joe_Don_Rooney|https://musicbrainz.org/artist/c663f181-c71e-4327-8751-020348e89cbe
artist_000860,Joe Don Rooney,seed,Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q3808652|https://en.wikipedia.org/wiki/Joe_Don_Rooney|https://musicbrainz.org/artist/c663f181-c71e-4327-8751-020348e89cbe
artist_000861,Kimberley Dahme,primary,Wikidata,https://www.wikidata.org/wiki/Q3815338|https://en.wikipedia.org/wiki/Kimberley_Dahme|https://musicbrainz.org/artist/5f5e83d3-7cf0-48ef-97b1-43b9d159b374
artist_000861,Kimberley Dahme,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q3815338|https://en.wikipedia.org/wiki/Kimberley_Dahme|https://musicbrainz.org/artist/5f5e83d3-7cf0-48ef-97b1-43b9d159b374
artist_000862,Roscoe Holcomb,primary,Wikidata,https://www.wikidata.org/wiki/Q3817217|https://en.wikipedia.org/wiki/Roscoe_Holcomb|https://musicbrainz.org/artist/fe6023f7-e015-45cb-9bc4-f3039f76622b
artist_000862,Roscoe Holcomb,seed,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q3817217|https://en.wikipedia.org/wiki/Roscoe_Holcomb|https://musicbrainz.org/artist/fe6023f7-e015-45cb-9bc4-f3039f76622b
artist_000863,Hasil Adkins,primary,Wikidata,https://www.wikidata.org/wiki/Q390372|https://en.wikipedia.org/wiki/Hasil_Adkins|https://musicbrainz.org/artist/0c3319f3-d4c9-48d4-ba4c-deb7cd3c125b
artist_000863,Hasil Adkins,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q390372|https://en.wikipedia.org/wiki/Hasil_Adkins|https://musicbrainz.org/artist/0c3319f3-d4c9-48d4-ba4c-deb7cd3c125b
artist_000864,Don Rigsby,primary,Wikidata,https://www.wikidata.org/wiki/Q39058568|https://en.wikipedia.org/wiki/Don_Rigsby|https://musicbrainz.org/artist/e8dd262a-9ce7-4818-9d99-ec48ea711db0
artist_000864,Don Rigsby,seed,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q39058568|https://en.wikipedia.org/wiki/Don_Rigsby|https://musicbrainz.org/artist/e8dd262a-9ce7-4818-9d99-ec48ea711db0
artist_000865,Charlie Phillips,primary,Wikidata,https://www.wikidata.org/wiki/Q39073772|https://en.wikipedia.org/wiki/Charlie_Phillips_(singer)|https://musicbrainz.org/artist/eaea9b9f-4733-4e5e-95d2-7e75df61dff0
artist_000865,Charlie Phillips,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q39073772|https://en.wikipedia.org/wiki/Charlie_Phillips_(singer)|https://musicbrainz.org/artist/eaea9b9f-4733-4e5e-95d2-7e75df61dff0
artist_000866,Brad Paisley,primary,Wikidata,https://www.wikidata.org/wiki/Q39639|https://en.wikipedia.org/wiki/Brad_Paisley|https://musicbrainz.org/artist/6cfd7ffc-824f-4219-8e27-4b9417700f44
artist_000866,Brad Paisley,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q39639|https://en.wikipedia.org/wiki/Brad_Paisley|https://musicbrainz.org/artist/6cfd7ffc-824f-4219-8e27-4b9417700f44
artist_000867,Ronny Cox,primary,Wikidata,https://www.wikidata.org/wiki/Q39989|https://en.wikipedia.org/wiki/Ronny_Cox|https://musicbrainz.org/artist/e09e3a84-a69e-4aff-ae91-36b79fbb4778
artist_000867,Ronny Cox,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q39989|https://en.wikipedia.org/wiki/Ronny_Cox|https://musicbrainz.org/artist/e09e3a84-a69e-4aff-ae91-36b79fbb4778
artist_000868,Van Stephenson,primary,Wikidata,https://www.wikidata.org/wiki/Q4008478|https://en.wikipedia.org/wiki/Van_Stephenson|https://musicbrainz.org/artist/5f8f7919-8e79-4ec6-a3d5-744b0f5f7d09
artist_000868,Van Stephenson,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q4008478|https://en.wikipedia.org/wiki/Van_Stephenson|https://musicbrainz.org/artist/5f8f7919-8e79-4ec6-a3d5-744b0f5f7d09
artist_000869,Kim Carnes,primary,Wikidata,https://www.wikidata.org/wiki/Q4070|https://en.wikipedia.org/wiki/Kim_Carnes|https://musicbrainz.org/artist/600c5212-a8e6-458e-bd3f-78b6fbfe329a
artist_000869,Kim Carnes,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q4070|https://en.wikipedia.org/wiki/Kim_Carnes|https://musicbrainz.org/artist/600c5212-a8e6-458e-bd3f-78b6fbfe329a
artist_000870,David Parmley,primary,Wikidata,https://www.wikidata.org/wiki/Q41187327|https://en.wikipedia.org/wiki/David_Parmley|https://musicbrainz.org/artist/2b032c73-69f9-4bd7-a5a8-f458e6da7462
artist_000870,David Parmley,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q41187327|https://en.wikipedia.org/wiki/David_Parmley|https://musicbrainz.org/artist/2b032c73-69f9-4bd7-a5a8-f458e6da7462
artist_000871,Bonnie Guitar,primary,Wikidata,https://www.wikidata.org/wiki/Q4139018|https://en.wikipedia.org/wiki/Bonnie_Guitar|https://musicbrainz.org/artist/27cfbab6-cc77-4909-a615-73811b0bab59
artist_000871,Bonnie Guitar,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q4139018|https://en.wikipedia.org/wiki/Bonnie_Guitar|https://musicbrainz.org/artist/27cfbab6-cc77-4909-a615-73811b0bab59
artist_000872,Kristy Lee Cook,primary,Wikidata,https://www.wikidata.org/wiki/Q4215799|https://en.wikipedia.org/wiki/Kristy_Lee_Cook|https://musicbrainz.org/artist/d9fe9a2c-d9fd-47c3-abbc-eb315b788dfa
artist_000872,Kristy Lee Cook,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q4215799|https://en.wikipedia.org/wiki/Kristy_Lee_Cook|https://musicbrainz.org/artist/d9fe9a2c-d9fd-47c3-abbc-eb315b788dfa
artist_000873,Michael Sarver,primary,Wikidata,https://www.wikidata.org/wiki/Q4215897|https://en.wikipedia.org/wiki/Michael_Sarver|https://musicbrainz.org/artist/2e956f4c-8564-4430-a8f3-9319d0f9481a
artist_000873,Michael Sarver,seed,Category:American country singers|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q4215897|https://en.wikipedia.org/wiki/Michael_Sarver|https://musicbrainz.org/artist/2e956f4c-8564-4430-a8f3-9319d0f9481a
artist_000874,Devin Dawson,primary,Wikidata,https://www.wikidata.org/wiki/Q42211910|https://en.wikipedia.org/wiki/Devin_Dawson|https://musicbrainz.org/artist/f6679d2b-18fc-432b-9782-9f9b7a494a5d
artist_000874,Devin Dawson,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q42211910|https://en.wikipedia.org/wiki/Devin_Dawson|https://musicbrainz.org/artist/f6679d2b-18fc-432b-9782-9f9b7a494a5d
artist_000875,Ryan Hurd,primary,Wikidata,https://www.wikidata.org/wiki/Q42224127|https://en.wikipedia.org/wiki/Ryan_Hurd|https://musicbrainz.org/artist/8084c631-7f4f-40f3-bcc6-69b52c64bdd8
artist_000875,Ryan Hurd,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q42224127|https://en.wikipedia.org/wiki/Ryan_Hurd|https://musicbrainz.org/artist/8084c631-7f4f-40f3-bcc6-69b52c64bdd8
artist_000876,Don Henry,primary,Wikidata,https://www.wikidata.org/wiki/Q42286517|https://en.wikipedia.org/wiki/Don_Henry_(musician)|https://musicbrainz.org/artist/ed3df01b-1430-4aa1-b629-66691efe9916
artist_000876,Don Henry,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q42286517|https://en.wikipedia.org/wiki/Don_Henry_(musician)|https://musicbrainz.org/artist/ed3df01b-1430-4aa1-b629-66691efe9916
artist_000877,Johnny Cash,primary,Wikidata,https://www.wikidata.org/wiki/Q42775|https://en.wikipedia.org/wiki/Johnny_Cash|https://musicbrainz.org/artist/d43d12a1-2dc9-4257-a2fd-0a3bb1081b86
artist_000877,Johnny Cash,seed,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q42775|https://en.wikipedia.org/wiki/Johnny_Cash|https://musicbrainz.org/artist/d43d12a1-2dc9-4257-a2fd-0a3bb1081b86
artist_000878,Deborah Allen,primary,Wikidata,https://www.wikidata.org/wiki/Q427993|https://en.wikipedia.org/wiki/Deborah_Allen|https://musicbrainz.org/artist/c4a20639-20b1-43f8-8267-e9163f60cfee
artist_000878,Deborah Allen,seed,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q427993|https://en.wikipedia.org/wiki/Deborah_Allen|https://musicbrainz.org/artist/c4a20639-20b1-43f8-8267-e9163f60cfee
artist_000879,Smith Ballew,primary,Wikidata,https://www.wikidata.org/wiki/Q428493|https://en.wikipedia.org/wiki/Smith_Ballew|https://musicbrainz.org/artist/77eb0e1f-0089-449f-9b65-675962b46ff1
