artist_id,name_primary,birth_name,stage_name,aliases,wikidata_qid,musicbrainz_mbid,isni,viaf_id,wikipedia_url,birth_date,birth_year,birth_place_raw,birth_city,birth_county,birth_state,birth_state_abbr,birth_country,death_date,death_year,death_place_raw,citizenship,occupations,genres_raw,genres_normalized,country_relevance_score,instruments,member_of,record_labels,awards,official_website,birth_decade,us_macro_region,is_deceased,age_or_age_at_death,is_us_born,is_solo_person,is_country_core,is_country_broad,flag_restricted_sample,flag_expanded_sample,sample_membership,inclusion_reason,exclusion_reason,source_primary,source_secondary,source_seed,evidence_urls,source_count,birth_date_confidence,birth_place_confidence,genre_confidence,manual_review_needed,notes,name_key,in_songfile,in_country_restricted,in_country_master,in_adjacent_seed_pool,source_membership_count,artist_name_songfile_example,adjacent_genre_bucket,adjacent_source_group,core_union_flag
,Black Prairie,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,black prairie,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Tom Gray,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,tom gray,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Jason Davis,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,jason davis,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Gloria Belle,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,gloria belle,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Sharon Gilchrist,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,sharon gilchrist,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Willis Spears,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,willis spears,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,The Jason Boone Band,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,the jason boone band,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Jim Orchard,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,jim orchard,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Ron Spears,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,ron spears,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Bobby Harrison,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,bobby harrison,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Borderline Bluegrass Band,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,borderline bluegrass band,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Black Powder Express,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,black powder express,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Katie Laur,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,katie laur,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Michael Lee Firkins,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,michael lee firkins,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Daniel Grindstaff,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,daniel grindstaff,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Andrea Zonn,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,andrea zonn,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Caroliner,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,caroliner,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Ginstrings,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,ginstrings,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Golden Delicious,,,,Q201996,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,golden delicious,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Strange Creek Singers,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,strange creek singers,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,John 5,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,john 5,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Jeff White,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,jeff white,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Les Claypool’s Duo de Twang,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,les claypool s duo de twang,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,The Sullivan Sisters,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,the sullivan sisters,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,David Reed,,,,Q1176289,,,,,1946-01-01,1946.0,San Diego,San Diego,,California,CA,United States,,,,,,abstract art,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,david reed,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Dana & Lauren,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,dana and lauren,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,The Gordons,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,the gordons,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Roni Stoneman,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,roni stoneman,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Pete Kuykendall,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,pete kuykendall,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Jim Smoak,,,,Q16094203,24485e82-cfc6-40ff-b491-1f788089e281,,,,1934-07-07,1934.0,Round O,Round O,,South Carolina,SC,United States,,,,,,bluegrass music,bluegrass,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,jim smoak,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Josh Turknett,,,,Q115695601,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,josh turknett,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Old & In the Gray,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,old and in the gray,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Tommy Hill,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,tommy hill,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Ernie Sykes,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,ernie sykes,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Al Murphy,,,,Q100889253,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,al murphy,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Hickory Wind,,,,Q16842928,,,,,,,,,,,,,,,,,,country rock|Country rock |,country,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hickory wind,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Rod Moag,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,rod moag,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,"Wilene ""Sally Ann"" Forrester",,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,wilene sally ann forrester,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Don Mulkey,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,don mulkey,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Tommy Cordell,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,tommy cordell,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Gary Adams,,,,Q110970438,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,gary adams,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Well Strung,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,well strung,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Benny Birchfield,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,benny birchfield,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Reed Martin,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,reed martin,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Strength in Numbers,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,strength in numbers,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,I’m With Her,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,i m with her,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Rita Hosking,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,rita hosking,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Jeremy Stephens,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,jeremy stephens,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Gordon Terry,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,gordon terry,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Fair To Middlin',,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,fair to middlin,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Clark Kessinger,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,clark kessinger,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Locust Honey String Band,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,locust honey string band,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,David Nelson,,,,Q1266160,,,,,1936-10-24,1936.0,"New York City , United States",New York City,,New York,NY,United States,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,david nelson,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,The Black Lillies,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,the black lillies,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Rhiannon Giddens,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,rhiannon giddens,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Ben Miller Band,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,ben miller band,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Dirtwire,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,dirtwire,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,The Coon Hunters,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,the coon hunters,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Into the Fog,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,into the fog,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Mayne Smith,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,mayne smith,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Bill Hicks,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,bill hicks,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Bill Castle,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,bill castle,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,David Freeman,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,david freeman,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Matt Blake,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,matt blake,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Joe Newberry,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,joe newberry,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Heather Richards,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,heather richards,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Tony Furtado Band,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,tony furtado band,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Possessed by Paul James,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,possessed by paul james,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,The Honey Dewdrops,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,the honey dewdrops,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Steve Arkin,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,steve arkin,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Blag Dahlia,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,blag dahlia,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,The Bridge,,,,Q12981765,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,the bridge,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Poor Man's Poison,,,,Q114000123,f0433178-6b43-4a2c-86e1-bbfeb296cdf1,,,,,,,,,,,United States,,,,,,Folk|Americana|Bluegrass|Folk rock|Folk punk|Dark Country,americana|bluegrass|country,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,poor man s poison,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
,Dangermuffin,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,MusicBrainz tag:bluegrass,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,dangermuffin,0,0,0,1,1,,bluegrass,MusicBrainz tag:bluegrass,0
